individual_id,tattoo,year,quarter,q_index,n_capture_rows,p_min,p_max,p_mean,p_range
1218,B015,1982,1,7928,1,2.86e-5,2.86e-5,2.86e-5,0
1218,B015,1983,3,7934,1,2.82e-4,2.82e-4,2.82e-4,0
1218,B015,1984,3,7938,1,8.96e-4,8.96e-4,8.96e-4,0
1218,B015,1984,4,7939,1,0.001242233,0.001242233,0.001242233,0
1218,B015,1985,1,7940,1,0.003950775,0.003950775,0.003950775,0
1219,B016,1980,3,7922,2,0.115522254,0.115522254,0.115522254,0
1219,B016,1981,2,7925,1,0.99999993,0.99999993,0.99999993,0
1220,B017,1980,3,7922,1,9.28e-6,9.28e-6,9.28e-6,0
1220,B017,1981,2,7925,1,4.67e-5,4.67e-5,4.67e-5,0
1220,B017,1982,2,7929,1,2.25e-4,2.25e-4,2.25e-4,0
1220,B017,1984,1,7936,1,0.001270675,0.001270675,0.001270675,0
1220,B017,1984,3,7938,1,0.002680986,0.002680986,0.002680986,0
1220,B017,1986,2,7945,1,0.020774339,0.020774339,0.020774339,0
1221,B018,1980,3,7922,1,4.74e-4,4.74e-4,4.74e-4,0
1221,B018,1982,2,7929,1,0.004761509,0.004761509,0.004761509,0
1221,B018,1983,2,7933,1,0.013235293,0.013235293,0.013235293,0
1222,B019,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1223,B020,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1224,B021,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1225,B022,1980,3,7922,1,0.161194108,0.161194108,0.161194108,0
1225,B022,1981,3,7926,1,0.999999999,0.999999999,0.999999999,0
1225,B022,1982,1,7928,1,1,1,1,0
1225,B022,1982,2,7929,1,1,1,1,0
1226,B023,1980,3,7922,1,0.003521274,0.003521274,0.003521274,0
1226,B023,1983,1,7932,1,0.046237153,0.046237153,0.046237153,0
1227,B024,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1228,B025,1980,3,7922,1,0.161194108,0.161194108,0.161194108,0
1228,B025,1981,3,7926,1,0.999999999,0.999999999,0.999999999,0
1229,B026,1980,3,7922,1,3.88e-14,3.88e-14,3.88e-14,0
1229,B026,1982,1,7928,1,3.23e-13,3.23e-13,3.23e-13,0
1229,B026,1983,1,7932,1,1.04e-12,1.04e-12,1.04e-12,0
1229,B026,1983,3,7934,1,2.51e-12,2.51e-12,2.51e-12,0
1229,B026,1984,1,7936,1,6.83e-12,6.83e-12,6.83e-12,0
1229,B026,1984,2,7937,1,2.05e-11,2.05e-11,2.05e-11,0
1229,B026,1984,3,7938,1,5.49e-11,5.49e-11,5.49e-11,0
1229,B026,1985,2,7941,1,5.26e-10,5.26e-10,5.26e-10,0
1229,B026,1987,2,7949,1,5.61e-9,5.61e-9,5.61e-9,0
1229,B026,1987,3,7950,1,8.2e-9,8.2e-9,8.2e-9,0
1229,B026,1988,3,7954,1,5.23e-8,5.23e-8,5.23e-8,0
1229,B026,1988,4,7955,1,7.68e-8,7.68e-8,7.68e-8,0
1229,B026,1989,2,7957,1,4.28e-7,4.28e-7,4.28e-7,0
1229,B026,1989,3,7958,2,9.14e-7,9.14e-7,9.14e-7,0
1229,B026,1989,4,7959,1,5.51e-6,5.51e-6,5.51e-6,0
1229,B026,1990,1,7960,1,3.08e-5,3.08e-5,3.08e-5,0
1229,B026,1990,2,7961,1,1.65e-4,1.65e-4,1.65e-4,0
1229,B026,1990,3,7962,1,5.42e-4,5.42e-4,5.42e-4,0
1229,B026,1990,4,7963,1,0.001580577,0.001580577,0.001580577,0
1230,B027,1980,3,7922,1,0.003433329,0.003433329,0.003433329,0
1230,B027,1981,2,7925,1,0.017280581,0.017280581,0.017280581,0
1231,B028,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1232,B029,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1233,B030,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1234,B031,1980,3,7922,1,2.69e-4,2.69e-4,2.69e-4,0
1234,B031,1981,2,7925,1,0.001351816,0.001351816,0.001351816,0
1234,B031,1981,3,7926,1,0.001948611,0.001948611,0.001948611,0
1234,B031,1982,3,7930,1,0.006739404,0.006739404,0.006739404,0
1234,B031,1984,2,7937,1,0.037028117,0.037028117,0.037028117,0
1235,B032,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1236,B033,1980,3,7922,1,0.11999447,0.11999447,0.11999447,0
1236,B033,1982,1,7928,1,0.999999999,0.999999999,0.999999999,0
1236,B033,1982,2,7929,1,1,1,1,0
1237,B034,1980,3,7922,1,1.85e-9,1.85e-9,1.85e-9,0
1237,B034,1981,2,7925,1,9.3e-9,9.3e-9,9.3e-9,0
1237,B034,1981,4,7927,1,1.61e-8,1.61e-8,1.61e-8,0
1237,B034,1982,2,7929,1,5.76e-8,5.76e-8,5.76e-8,0
1237,B034,1983,3,7934,1,2.03e-7,2.03e-7,2.03e-7,0
1237,B034,1989,3,7958,1,3.24e-6,3.24e-6,3.24e-6,0
1237,B034,1989,4,7959,1,3.51e-6,3.51e-6,3.51e-6,0
1237,B034,1990,3,7962,1,7.94e-6,7.94e-6,7.94e-6,0
1237,B034,1990,4,7963,1,1.12e-5,1.12e-5,1.12e-5,0
1237,B034,1991,3,7966,1,7.37e-5,7.37e-5,7.37e-5,0
1237,B034,1991,4,7967,1,1.2e-4,1.2e-4,1.2e-4,0
1237,B034,1992,3,7970,1,0.001114981,0.001114981,0.001114981,0
1237,B034,1993,3,7974,1,0.005638871,0.005638871,0.005638871,0
1238,B035,1980,3,7922,1,2.52e-9,2.52e-9,2.52e-9,0
1238,B035,1982,3,7930,1,2.81e-8,2.81e-8,2.81e-8,0
1238,B035,1984,3,7938,1,1.17e-7,1.17e-7,1.17e-7,0
1238,B035,1985,4,7943,1,3.26e-7,3.26e-7,3.26e-7,0
1238,B035,1986,4,7947,1,1.08e-6,1.08e-6,1.08e-6,0
1238,B035,1988,2,7953,1,6.07e-6,6.07e-6,6.07e-6,0
1238,B035,1988,3,7954,1,8.74e-6,8.74e-6,8.74e-6,0
1238,B035,1989,1,7956,1,2.63e-5,2.63e-5,2.63e-5,0
1238,B035,1989,3,7958,1,1.12e-4,1.12e-4,1.12e-4,0
1238,B035,1989,4,7959,1,1.95e-4,1.95e-4,1.95e-4,0
1238,B035,1990,1,7960,1,6.54e-4,6.54e-4,6.54e-4,0
1238,B035,1990,2,7961,1,0.003087945,0.003087945,0.003087945,0
1239,B036,1980,3,7922,1,5.02e-4,5.02e-4,5.02e-4,0
1239,B036,1983,2,7933,1,0.007376057,0.007376057,0.007376057,0
1239,B036,1985,2,7941,1,0.025633724,0.025633724,0.025633724,0
1240,B037,1980,3,7922,1,0.003399417,0.003399417,0.003399417,0
1240,B037,1980,4,7923,1,0.006114854,0.006114854,0.006114854,0
1241,B038,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1242,B039,1980,3,7922,1,0.001765057,0.001765057,0.001765057,0
1242,B039,1982,3,7930,1,0.019686541,0.019686541,0.019686541,0
1243,B040,1980,3,7922,1,2.51e-4,2.51e-4,2.51e-4,0
1243,B040,1981,3,7926,1,0.001557657,0.001557657,0.001557657,0
1243,B040,1982,2,7929,1,0.00525396,0.00525396,0.00525396,0
1243,B040,1983,3,7934,1,0.015638122,0.015638122,0.015638122,0
1244,B041,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1245,B042,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1246,B043,1980,3,7922,1,0.003550266,0.003550266,0.003550266,0
1246,B043,1983,3,7934,1,0.055782992000000003,0.055782992000000003,0.055782992000000003,0
1247,B044,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1248,B045,1980,3,7922,1,1.25e-4,1.25e-4,1.25e-4,0
1248,B045,1982,3,7930,1,0.001399633,0.001399633,0.001399633,0
1248,B045,1983,2,7933,1,0.00310392,0.00310392,0.00310392,0
1248,B045,1983,3,7934,1,0.004993514,0.004993514,0.004993514,0
1249,B046,1980,3,7922,1,0.006417981,0.006417981,0.006417981,0
1250,C001,1991,1,7964,1,3.24e-4,3.24e-4,3.24e-4,0
1250,C001,1993,4,7975,1,0.013854043,0.013854043,0.013854043,0
1251,C002,1991,1,7964,1,0.001328097,0.001328097,0.001328097,0
1252,C003,1991,1,7964,1,0.001357557,0.001357557,0.001357557,0
1252,C003,1991,2,7965,1,0.00970507,0.00970507,0.00970507,0
1252,C003,1998,1,7992,1,0.999999984,0.999999984,0.999999984,0
1253,C004,1991,1,7964,1,0.001328097,0.001328097,0.001328097,0
1254,C005,1991,2,7965,2,6.19e-13,6.19e-13,6.19e-13,0
1254,C005,1991,3,7966,1,6.47e-13,6.47e-13,6.47e-13,0
1254,C005,1991,4,7967,1,7.25e-13,7.25e-13,7.25e-13,0
1254,C005,1993,2,7973,1,3.79e-12,3.79e-12,3.79e-12,0
1254,C005,1993,3,7974,1,5.5e-12,5.5e-12,5.5e-12,0
1254,C005,1994,1,7976,1,2.12e-11,2.12e-11,2.12e-11,0
1254,C005,1994,2,7977,1,7.94e-11,7.94e-11,7.94e-11,0
1254,C005,1994,3,7978,1,2.43e-10,2.43e-10,2.43e-10,0
1254,C005,1995,1,7980,1,1.89e-9,1.89e-9,1.89e-9,0
1254,C005,1995,2,7981,1,8.23e-9,8.23e-9,8.23e-9,0
1254,C005,1995,3,7982,2,2.6e-8,2.6e-8,2.6e-8,0
1254,C005,1996,2,7985,1,1.52e-6,1.52e-6,1.52e-6,0
1254,C005,1996,3,7986,1,3.5e-6,3.5e-6,3.5e-6,0
1254,C005,1996,4,7987,1,8.96e-6,8.96e-6,8.96e-6,0
1254,C005,1997,2,7989,1,1.58e-4,1.58e-4,1.58e-4,0
1254,C005,1997,3,7990,3,3.86e-4,3.86e-4,3.86e-4,0
1255,C006,1991,2,7965,1,5.17e-7,5.17e-7,5.17e-7,0
1255,C006,1991,3,7966,1,2.62e-6,2.62e-6,2.62e-6,0
1255,C006,1991,4,7967,1,8.42e-6,8.42e-6,8.42e-6,0
1255,C006,1992,1,7968,1,4.95e-5,4.95e-5,4.95e-5,0
1255,C006,1992,2,7969,1,2.68e-4,2.68e-4,2.68e-4,0
1255,C006,1994,1,7976,1,0.002140858,0.002140858,0.002140858,0
1255,C006,1994,4,7979,1,0.006139704,0.006139704,0.006139704,0
1256,C007,1991,2,7965,1,5.29e-8,5.29e-8,5.29e-8,0
1256,C007,1991,3,7966,1,2.68e-7,2.68e-7,2.68e-7,0
1256,C007,1991,4,7967,1,8.63e-7,8.63e-7,8.63e-7,0
1256,C007,1992,1,7968,1,5.07e-6,5.07e-6,5.07e-6,0
1256,C007,1992,2,7969,1,2.75e-5,2.75e-5,2.75e-5,0
1256,C007,1992,3,7970,1,9.05e-5,9.05e-5,9.05e-5,0
1256,C007,1993,3,7974,1,0.001164701,0.001164701,0.001164701,0
1256,C007,1994,2,7977,1,0.005274223,0.005274223,0.005274223,0
1257,C008,1991,2,7965,1,7.03e-4,7.03e-4,7.03e-4,0
1257,C008,1991,3,7966,1,0.001968785,0.001968785,0.001968785,0
1258,C009,1991,2,7965,1,2.23e-7,2.23e-7,2.23e-7,0
1258,C009,1991,3,7966,1,1.13e-6,1.13e-6,1.13e-6,0
1258,C009,1991,4,7967,1,3.64e-6,3.64e-6,3.64e-6,0
1258,C009,1992,1,7968,1,2.14e-5,2.14e-5,2.14e-5,0
1258,C009,1992,2,7969,1,1.16e-4,1.16e-4,1.16e-4,0
1258,C009,1992,3,7970,1,3.81e-4,3.81e-4,3.81e-4,0
1258,C009,1993,3,7974,1,0.004908582,0.004908582,0.004908582,0
1259,C010,1991,2,7965,1,1.54e-9,1.54e-9,1.54e-9,0
1259,C010,1991,3,7966,1,7.78e-9,7.78e-9,7.78e-9,0
1259,C010,1991,4,7967,1,2.5e-8,2.5e-8,2.5e-8,0
1259,C010,1992,1,7968,1,1.47e-7,1.47e-7,1.47e-7,0
1259,C010,1992,2,7969,1,7.96e-7,7.96e-7,7.96e-7,0
1259,C010,1992,3,7970,2,2.62e-6,2.62e-6,2.62e-6,0
1259,C010,1993,3,7974,2,1.36e-4,1.36e-4,1.36e-4,0
1259,C010,1994,3,7978,1,0.00140177,0.00140177,0.00140177,0
1259,C010,1994,4,7979,1,0.002217667,0.002217667,0.002217667,0
1260,C011,1991,2,7965,1,3.11e-4,3.11e-4,3.11e-4,0
1260,C011,1991,3,7966,1,0.001577681,0.001577681,0.001577681,0
1261,C012,1991,2,7965,1,3.18e-11,3.18e-11,3.18e-11,0
1261,C012,1991,3,7966,1,1.61e-10,1.61e-10,1.61e-10,0
1261,C012,1991,4,7967,1,5.19e-10,5.19e-10,5.19e-10,0
1261,C012,1992,1,7968,1,3.05e-9,3.05e-9,3.05e-9,0
1261,C012,1992,2,7969,1,1.65e-8,1.65e-8,1.65e-8,0
1261,C012,1992,3,7970,2,5.44e-8,5.44e-8,5.44e-8,0
1261,C012,1993,2,7973,1,2.2e-6,2.2e-6,2.2e-6,0
1261,C012,1993,3,7974,1,4.86e-6,4.86e-6,4.86e-6,0
1261,C012,1994,1,7976,1,2.92e-5,2.92e-5,2.92e-5,0
1261,C012,1994,4,7979,1,2.17e-4,2.17e-4,2.17e-4,0
1261,C012,1997,4,7991,2,0.00716527,0.00716527,0.00716527,0
1261,C012,1998,1,7992,1,0.025452432,0.025452432,0.025452432,0
1261,C012,1999,3,7998,1,0.416342109,0.416342109,0.416342109,0
1262,C013,1991,2,7965,1,1.34e-8,1.34e-8,1.34e-8,0
1262,C013,1991,3,7966,1,6.81e-8,6.81e-8,6.81e-8,0
1262,C013,1991,4,7967,1,2.19e-7,2.19e-7,2.19e-7,0
1262,C013,1992,1,7968,1,1.29e-6,1.29e-6,1.29e-6,0
1262,C013,1992,2,7969,1,6.98e-6,6.98e-6,6.98e-6,0
1262,C013,1992,3,7970,2,2.3e-5,2.3e-5,2.3e-5,0
1262,C013,1993,3,7974,1,0.001193257,0.001193257,0.001193257,0
1262,C013,1997,1,7988,1,0.032846341,0.032846341,0.032846341,0
1263,C014,1991,2,7965,2,4.79e-6,4.79e-6,4.79e-6,0
1263,C014,1991,4,7967,1,5.15e-6,5.15e-6,5.15e-6,0
1263,C014,1992,4,7971,1,8.71e-6,8.71e-6,8.71e-6,0
1263,C014,1993,2,7973,1,1.72e-5,1.72e-5,1.72e-5,0
1263,C014,1993,3,7974,1,3.04e-5,3.04e-5,3.04e-5,0
1263,C014,1993,4,7975,1,6.7e-5,6.7e-5,6.7e-5,0
1263,C014,1994,3,7978,1,0.00117614,0.00117614,0.00117614,0
1263,C014,1994,4,7979,1,0.001992221,0.001992221,0.001992221,0
1264,C015,1991,2,7965,1,1.85e-5,1.85e-5,1.85e-5,0
1264,C015,1991,3,7966,1,2.23e-5,2.23e-5,2.23e-5,0
1264,C015,1991,4,7967,1,3.29e-5,3.29e-5,3.29e-5,0
1264,C015,1992,1,7968,1,1.08e-4,1.08e-4,1.08e-4,0
1264,C015,1992,3,7970,1,7.7e-4,7.7e-4,7.7e-4,0
1264,C015,1992,4,7971,1,0.001494018,0.001494018,0.001494018,0
1265,C016,1991,2,7965,1,3.8e-9,3.8e-9,3.8e-9,0
1265,C016,1991,3,7966,1,1.93e-8,1.93e-8,1.93e-8,0
1265,C016,1991,4,7967,1,6.19e-8,6.19e-8,6.19e-8,0
1265,C016,1992,1,7968,1,3.64e-7,3.64e-7,3.64e-7,0
1265,C016,1993,2,7973,1,6.28e-6,6.28e-6,6.28e-6,0
1265,C016,1993,4,7975,1,1.29e-5,1.29e-5,1.29e-5,0
1265,C016,1996,2,7985,1,3.46e-4,3.46e-4,3.46e-4,0
1265,C016,1996,3,7986,1,5.21e-4,5.21e-4,5.21e-4,0
1265,C016,1997,4,7991,1,0.005867221,0.005867221,0.005867221,0
1265,C016,1999,2,7997,1,0.040315357,0.040315357,0.040315357,0
1266,C017,1991,2,7965,1,3.1e-9,3.1e-9,3.1e-9,0
1266,C017,1991,3,7966,1,1.57e-8,1.57e-8,1.57e-8,0
1266,C017,1991,4,7967,1,5.05e-8,5.05e-8,5.05e-8,0
1266,C017,1992,1,7968,1,2.97e-7,2.97e-7,2.97e-7,0
1266,C017,1992,2,7969,1,1.61e-6,1.61e-6,1.61e-6,0
1266,C017,1992,3,7970,1,5.3e-6,5.3e-6,5.3e-6,0
1266,C017,1992,4,7971,1,1.55e-5,1.55e-5,1.55e-5,0
1266,C017,1993,1,7972,1,8.93e-5,8.93e-5,8.93e-5,0
1266,C017,1993,2,7973,1,4.83e-4,4.83e-4,4.83e-4,0
1266,C017,1993,3,7974,1,0.001591783,0.001591783,0.001591783,0
1266,C017,1994,3,7978,1,0.002855515,0.002855515,0.002855515,0
1266,C017,1994,4,7979,1,0.003670225,0.003670225,0.003670225,0
1267,C018,1991,2,7965,1,0.001328097,0.001328097,0.001328097,0
1268,C019,1991,2,7965,1,3.11e-4,3.11e-4,3.11e-4,0
1268,C019,1991,3,7966,1,0.001577681,0.001577681,0.001577681,0
1269,C020,1991,2,7965,1,0.025380489,0.025380489,0.025380489,0
1270,C021,1991,2,7965,1,3.11e-4,3.11e-4,3.11e-4,0
1270,C021,1991,3,7966,1,0.001577681,0.001577681,0.001577681,0
1271,C022,1991,2,7965,1,7.29e-5,7.29e-5,7.29e-5,0
1271,C022,1991,3,7966,1,3.69e-4,3.69e-4,3.69e-4,0
1271,C022,1991,4,7967,1,0.001187948,0.001187948,0.001187948,0
1272,C023,1991,2,7965,1,3.87e-8,3.87e-8,3.87e-8,0
1272,C023,1991,3,7966,1,1.96e-7,1.96e-7,1.96e-7,0
1272,C023,1992,1,7968,1,1.35e-6,1.35e-6,1.35e-6,0
1272,C023,1992,2,7969,1,5.16e-6,5.16e-6,5.16e-6,0
1272,C023,1994,4,7979,1,1.16e-4,1.16e-4,1.16e-4,0
1272,C023,1995,3,7982,2,3.74e-4,3.74e-4,3.74e-4,0
1272,C023,1996,2,7985,1,0.006139492,0.006139492,0.006139492,0
1272,C023,1997,4,7991,1,0.068201792,0.068201792,0.068201792,0
1272,C023,1998,4,7995,1,0.298026351,0.298026351,0.298026351,0
1272,C023,1999,3,7998,1,0.999999998,0.999999998,0.999999998,0
1273,C024,1991,2,7965,1,1.65e-8,1.65e-8,1.65e-8,0
1273,C024,1991,3,7966,1,8.37e-8,8.37e-8,8.37e-8,0
1273,C024,1992,2,7969,1,9.55e-7,9.55e-7,9.55e-7,0
1273,C024,1992,3,7970,1,2.03e-6,2.03e-6,2.03e-6,0
1273,C024,1992,4,7971,1,4.98e-6,4.98e-6,4.98e-6,0
1273,C024,1994,3,7978,1,1.62e-4,1.62e-4,1.62e-4,0
1273,C024,1996,3,7986,1,0.001444629,0.001444629,0.001444629,0
1273,C024,1998,3,7994,1,0.011444173,0.011444173,0.011444173,0
1273,C024,1999,2,7997,1,0.026752172,0.026752172,0.026752172,0
1274,C025,1991,2,7965,1,1.37e-8,1.37e-8,1.37e-8,0
1274,C025,1991,4,7967,1,1.05e-7,1.05e-7,1.05e-7,0
1274,C025,1992,2,7969,1,6.73e-7,6.73e-7,6.73e-7,0
1274,C025,1992,3,7970,1,7.19e-7,7.19e-7,7.19e-7,0
1274,C025,1992,4,7971,1,8.44e-7,8.44e-7,8.44e-7,0
1274,C025,1993,3,7974,1,3.61e-6,3.61e-6,3.61e-6,0
1274,C025,1993,4,7975,1,5.66e-6,5.66e-6,5.66e-6,0
1274,C025,1994,2,7977,1,5.11e-5,5.11e-5,5.11e-5,0
1274,C025,1994,3,7978,1,1.22e-4,1.22e-4,1.22e-4,0
1274,C025,1995,2,7981,1,0.001473736,0.001473736,0.001473736,0
1274,C025,1995,3,7982,1,0.00326794,0.00326794,0.00326794,0
1275,C026,1991,2,7965,1,7.86e-5,7.86e-5,7.86e-5,0
1275,C026,1991,3,7966,1,9.49e-5,9.49e-5,9.49e-5,0
1275,C026,1991,4,7967,1,1.4e-4,1.4e-4,1.4e-4,0
1275,C026,1992,1,7968,1,4.59e-4,4.59e-4,4.59e-4,0
1275,C026,1992,2,7969,1,0.002157174,0.002157174,0.002157174,0
1276,C027,1991,2,7965,1,4.05e-6,4.05e-6,4.05e-6,0
1276,C027,1991,3,7966,1,2.05e-5,2.05e-5,2.05e-5,0
1276,C027,1992,2,7969,1,2.34e-4,2.34e-4,2.34e-4,0
1276,C027,1992,3,7970,1,4.97e-4,4.97e-4,4.97e-4,0
1276,C027,1992,4,7971,1,0.001221042,0.001221042,0.001221042,0
1277,C028,1991,2,7965,1,3.11e-4,3.11e-4,3.11e-4,0
1277,C028,1991,3,7966,1,0.001577681,0.001577681,0.001577681,0
1278,C029,1991,2,7965,1,1.73e-5,1.73e-5,1.73e-5,0
1278,C029,1991,3,7966,1,8.75e-5,8.75e-5,8.75e-5,0
1278,C029,1992,1,7968,1,6.01e-4,6.01e-4,6.01e-4,0
1278,C029,1992,3,7970,1,0.003424538,0.003424538,0.003424538,0
1279,C030,1991,2,7965,1,1.74e-5,1.74e-5,1.74e-5,0
1279,C030,1991,3,7966,1,8.79e-5,8.79e-5,8.79e-5,0
1279,C030,1992,3,7970,1,0.00126555,0.00126555,0.00126555,0
1279,C030,1992,4,7971,1,0.001989491,0.001989491,0.001989491,0
1280,C031,1991,2,7965,1,3.11e-4,3.11e-4,3.11e-4,0
1280,C031,1991,3,7966,1,0.001577681,0.001577681,0.001577681,0
1281,C032,1991,2,7965,1,7.39e-5,7.39e-5,7.39e-5,0
1281,C032,1991,3,7966,1,3.74e-4,3.74e-4,3.74e-4,0
1281,C032,1992,3,7970,1,0.005390829,0.005390829,0.005390829,0
1282,C033,1991,2,7965,1,1.71e-5,1.71e-5,1.71e-5,0
1282,C033,1991,3,7966,1,8.66e-5,8.66e-5,8.66e-5,0
1282,C033,1991,4,7967,1,2.79e-4,2.79e-4,2.79e-4,0
1282,C033,1992,1,7968,1,0.00163615,0.00163615,0.00163615,0
1283,C034,1991,2,7965,1,1.22e-8,1.22e-8,1.22e-8,0
1283,C034,1991,3,7966,1,6.17e-8,6.17e-8,6.17e-8,0
1283,C034,1991,4,7967,1,1.98e-7,1.98e-7,1.98e-7,0
1283,C034,1992,2,7969,1,2.37e-6,2.37e-6,2.37e-6,0
1283,C034,1992,3,7970,1,5.75e-6,5.75e-6,5.75e-6,0
1283,C034,1992,4,7971,1,1.51e-5,1.51e-5,1.51e-5,0
1283,C034,1993,1,7972,1,8.28e-5,8.28e-5,8.28e-5,0
1283,C034,1993,2,7973,1,4.44e-4,4.44e-4,4.44e-4,0
1283,C034,1993,3,7974,1,0.001459398,0.001459398,0.001459398,0
1284,C035,1991,2,7965,1,7.29e-5,7.29e-5,7.29e-5,0
1284,C035,1991,3,7966,1,3.69e-4,3.69e-4,3.69e-4,0
1284,C035,1991,4,7967,1,0.001187948,0.001187948,0.001187948,0
1285,C036,1991,2,7965,1,1.75e-5,1.75e-5,1.75e-5,0
1285,C036,1991,3,7966,1,8.88e-5,8.88e-5,8.88e-5,0
1285,C036,1992,1,7968,1,6.1e-4,6.1e-4,6.1e-4,0
1285,C036,1993,3,7974,1,0.007988549,0.007988549,0.007988549,0
1286,C037,1991,2,7965,1,3.11e-4,3.11e-4,3.11e-4,0
1286,C037,1991,3,7966,1,0.001577681,0.001577681,0.001577681,0
1287,C038,1991,2,7965,1,5.5e-8,5.5e-8,5.5e-8,0
1287,C038,1991,4,7967,1,4.23e-7,4.23e-7,4.23e-7,0
1287,C038,1992,1,7968,1,1.44e-6,1.44e-6,1.44e-6,0
1287,C038,1992,2,7969,1,6.87e-6,6.87e-6,6.87e-6,0
1287,C038,1993,4,7975,1,9.17e-5,9.17e-5,9.17e-5,0
1287,C038,1994,2,7977,1,2.87e-4,2.87e-4,2.87e-4,0
1287,C038,1995,2,7981,1,0.001941369,0.001941369,0.001941369,0
1287,C038,1995,3,7982,1,0.003734733,0.003734733,0.003734733,0
1288,C039,1991,2,7965,1,5.83e-8,5.83e-8,5.83e-8,0
1288,C039,1991,3,7966,1,2.95e-7,2.95e-7,2.95e-7,0
1288,C039,1991,4,7967,1,9.5e-7,9.5e-7,9.5e-7,0
1288,C039,1992,3,7970,1,1.67e-6,1.67e-6,1.67e-6,0
1288,C039,1992,4,7971,1,2.2e-6,2.2e-6,2.2e-6,0
1288,C039,1993,1,7972,1,6.06e-6,6.06e-6,6.06e-6,0
1288,C039,1993,3,7974,1,4.01e-5,4.01e-5,4.01e-5,0
1288,C039,1993,4,7975,1,7.74e-5,7.74e-5,7.74e-5,0
1288,C039,1994,2,7977,1,9.08e-4,9.08e-4,9.08e-4,0
1288,C039,1995,3,7982,1,0.009742771,0.009742771,0.009742771,0
1289,C040,1991,2,7965,1,3.17e-6,3.17e-6,3.17e-6,0
1289,C040,1991,3,7966,1,1.61e-5,1.61e-5,1.61e-5,0
1289,C040,1991,4,7967,1,5.17e-5,5.17e-5,5.17e-5,0
1289,C040,1993,4,7975,1,0.001757545,0.001757545,0.001757545,0
1289,C040,1994,2,7977,1,0.004379123,0.004379123,0.004379123,0
1289,C040,1995,2,7981,1,0.026634406,0.026634406,0.026634406,0
1289,C040,1996,2,7985,1,0.161127454,0.161127454,0.161127454,0
1289,C040,1997,2,7989,1,0.999999999,0.999999999,0.999999999,0
1289,C040,1997,3,7990,1,1,1,1,0
1289,C040,1999,2,7997,1,1,1,1,0
1289,C040,1999,3,7998,1,1,1,1,0
1290,C041,1991,2,7965,1,4.05e-6,4.05e-6,4.05e-6,0
1290,C041,1991,3,7966,1,2.05e-5,2.05e-5,2.05e-5,0
1290,C041,1991,4,7967,1,6.6e-5,6.6e-5,6.6e-5,0
1290,C041,1992,3,7970,1,0.001048997,0.001048997,0.001048997,0
1290,C041,1992,4,7971,1,0.001773095,0.001773095,0.001773095,0
1291,C042,1991,2,7965,1,0.001328097,0.001328097,0.001328097,0
1292,C043,1991,2,7965,1,3.92e-5,3.92e-5,3.92e-5,0
1292,C043,1991,4,7967,1,1.55e-4,1.55e-4,1.55e-4,0
1292,C043,1992,3,7970,1,0.001138163,0.001138163,0.001138163,0
1292,C043,1992,4,7971,1,0.001862195,0.001862195,0.001862195,0
1293,C044,1991,2,7965,1,5.07e-13,5.07e-13,5.07e-13,0
1293,C044,1991,3,7966,1,2.57e-12,2.57e-12,2.57e-12,0
1293,C044,1991,4,7967,1,8.26e-12,8.26e-12,8.26e-12,0
1293,C044,1992,3,7970,1,1.3100000000000001e-10,1.3100000000000001e-10,1.3100000000000001e-10,0
1293,C044,1992,4,7971,1,2.22e-10,2.22e-10,2.22e-10,0
1293,C044,1993,1,7972,1,8.79e-10,8.79e-10,8.79e-10,0
1293,C044,1993,2,7973,1,4.38e-9,4.38e-9,4.38e-9,0
1293,C044,1993,3,7974,1,1.42e-8,1.42e-8,1.42e-8,0
1293,C044,1993,4,7975,1,4.15e-8,4.15e-8,4.15e-8,0
1293,C044,1994,2,7977,1,6.48e-7,6.48e-7,6.48e-7,0
1293,C044,1995,1,7980,1,3.81e-6,3.81e-6,3.81e-6,0
1293,C044,1995,2,7981,1,1.23e-5,1.23e-5,1.23e-5,0
1293,C044,1995,3,7982,1,3.62e-5,3.62e-5,3.62e-5,0
1293,C044,1996,2,7985,1,5.06e-4,5.06e-4,5.06e-4,0
1293,C044,1996,3,7986,2,0.001127671,0.001127671,0.001127671,0
1294,C045,1991,2,7965,1,0.020315663,0.020315663,0.020315663,0
1294,C045,1991,4,7967,1,0.156139096,0.156139096,0.156139096,0
1294,C045,1992,2,7969,1,0.999999999,0.999999999,0.999999999,0
1294,C045,1992,3,7970,1,1,1,1,0
1294,C045,1993,4,7975,1,1,1,1,0
1294,C045,1994,1,7976,1,1,1,1,0
1294,C045,1994,3,7978,1,1,1,1,0
1294,C045,1995,1,7980,1,1,1,1,0
