interval_col,tattoo,from_year,to_year,from_primary,to_primary,from_detector_name,to_detector_name,from_x,from_y,to_x,to_y,observed_endpoint_distance_m,has_origin_xy,has_destination_xy
3427,K079,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3428,K079,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3429,K079,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3430,K085,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3431,K085,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3432,K085,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3433,K085,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3434,K085,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3435,K085,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3436,K085,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3437,K085,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
3438,K085,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
3439,K085,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
3440,K085,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
3441,K085,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
3442,K087,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3443,K087,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3444,K087,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3445,K087,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3446,K088,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3447,K088,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3448,K088,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3449,K090,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3450,K090,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3451,K091,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3452,K091,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3453,K092,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3454,K092,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3455,K092,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3456,K092,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3457,K092,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3458,K092,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3459,K092,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3460,K092,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
3461,L001,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3462,L001,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3463,L001,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3464,L002,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3465,L002,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3466,L002,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3467,L010,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3468,L010,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3469,L010,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3470,L010,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3471,L010,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3472,L010,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3473,L010,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3474,L010,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3475,L011,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3476,L011,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3477,L011,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3478,L011,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3479,L011,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3480,L012,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3481,L012,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3482,L016,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3483,L016,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3484,L016,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3485,L016,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3486,L016,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3487,L016,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3488,L016,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3489,L016,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3490,L018,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3491,L018,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3492,L018,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3493,L018,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3494,L021,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3495,L021,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3496,L021,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3497,L021,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3498,L021,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3499,L021,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3500,L022,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3501,L022,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3502,L022,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3503,L022,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3504,L022,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3505,L022,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3506,L022,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3507,L026,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3508,L026,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3509,L026,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3510,L026,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3511,L026,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3512,L026,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3513,L026,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3514,L026,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3515,L028,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3516,L028,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3517,L028,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3518,L028,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3519,L030,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3520,L030,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3521,L030,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3522,L030,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3523,L030,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3524,L031,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3525,L031,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3526,L031,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3527,L031,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3528,L031,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3529,L031,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3530,L031,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3531,L032,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3532,L032,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3533,L032,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3534,L032,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3535,L032,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3536,L032,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3537,L032,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3538,L032,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3539,L032,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
3540,L032,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
3541,L033,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3542,L033,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3543,L034,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3544,L034,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3545,L038,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3546,L038,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3547,L039,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3548,L039,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3549,L039,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3550,L039,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3551,L039,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3552,L039,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3553,L039,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3554,L040,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3555,L040,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3556,L041,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3557,L041,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3558,L041,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3559,L042,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3560,L042,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3561,L042,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3562,L042,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3563,L042,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3564,L043,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3565,L043,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3566,L043,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3567,L043,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3568,L043,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3569,L043,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3570,L043,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3571,L043,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3572,L049,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3573,L049,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3574,L049,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3575,L049,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3576,L049,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3577,L049,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3578,L049,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3579,L049,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3580,L049,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
3581,L049,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
3582,L050,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3583,L050,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3584,L050,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3585,L050,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3586,L050,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3587,L050,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3588,L053,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3589,L053,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3590,L053,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3591,L053,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3592,L053,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3593,L053,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3594,L053,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3595,L053,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3596,L053,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
3597,L054,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3598,L054,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3599,L054,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3600,L054,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3601,L054,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3602,L054,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3603,L054,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3604,L054,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3605,L054,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
3606,L054,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
3607,L054,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
3608,L054,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
3609,L054,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
3610,L054,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
3611,L056,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3612,L056,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3613,L056,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3614,L056,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3615,L056,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3616,L056,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3617,L056,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3618,L056,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3619,L056,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
3620,L056,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
3621,L056,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
3622,L056,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
3623,L056,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
3624,L057,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3625,L057,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3626,L057,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3627,L059,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3628,L059,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3629,L059,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3630,L061,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3631,L061,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3632,L061,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3633,L063,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3634,L063,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3635,L063,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3636,L064,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3637,L064,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3638,L065,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3639,L065,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3640,L065,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3641,L065,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3642,L065,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3643,L065,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3644,L065,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3645,L065,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
3646,L065,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
3647,L065,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
3648,L066,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3649,L066,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3650,L066,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3651,L066,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3652,L066,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3653,L066,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3654,L070,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3655,L070,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3656,L070,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3657,L071,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3658,L071,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3659,L071,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3660,L071,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
3661,L071,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
3662,L071,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
3663,L071,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
3664,L073,1986,1987,11,12,11,12,380449,201388,382916,202222,2604.1591733225523,TRUE,TRUE
3665,L073,1987,1988,12,13,12,13,382916,202222,380621,201409,2434.747214804855,TRUE,TRUE
3666,L073,1988,1989,13,14,13,14,380621,201409,380597,201427,30,TRUE,TRUE
3667,L073,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
