"","ARTHURS","ASHTREE","ATCOMBECORNER","ATCOMBEWEST","BAMBOO","BANK","BEECH","BENCH","BEND","BOG","BOUNDARY","BOUNDARYCOURT","BOX","BOXER","BOXWOOD","BRACKEN","BRAMBLE","BREAKHEART","BUCKHOLT","BULLPEN","BUNGALOW","BUSH","CARPARK","CARTON","CEDAR","CHAIN","CHERRIES","CHESNUT","CLAY","COLEPARK","COLLIERSWOOD","COMPLEX","CORRAL","CULDESAC","DAM","DARKWOOD","DEN","DINGLE","DOLINE","EARTH","FERN","FIELDFARM","FOREST","FORK","FOX","GIANTBEECH","GROUNDSTUMP","GULLY","HEDGE","HOGARTHS","HOLLOWTREE","HOLLYWOOD","HONEYWELL","HOPPER","HUNTINGGATE","HURDLES","INCHBROOK","JACKSMIREY","JACOBS","JUNCTION","KENNEL","LARCH","LAURELS","LEBANON","LINSEED","LISTERS","MAID","MANSION","MEAD","MRSMACKS","NEEDLES","NETTLE","NEWFENCE","OAKPILE","OLDCOLEPARK","OLDOAK","OLDPONDDRAIN","OPEN","PARKMILL","PEGLARS","PEN","PONTINS","POPLAR","PRIORY","PYLON","QUARRY","RABBIT","RUSTYTRAP","SANDY","SAPLING","SCOTLANDBANK","SCRUB","SEPTICTANK","SINGLE","SPUR","STONEYTRACK","STREAM","STUMP","SYCAMORE","TAXUS","THICKET","THISTLEWOODBANK","TIP","TODDS","TOP","TOPOAK","TRACKSIDE","UTES","VINE","WALL","WASPNEST","WATERBUTT","WEST","WINDFALL","WINDSOREDGE","WOODFARM","WOODMANS","WOODRUSH","WYCHELM","XMASTREE","YEW"
"BOUNDARY",842.299827852292,1185.45940461915,3249.00061557396,2926.14370802256,3282.67330083272,896.279532288895,531.507290636732,104.995237987254,1541.09474076061,1760.88756029452,0,2604.15917332255,173.277234511635,153.05227865014,881.056184360566,708.373489057856,938.647963828825,949.771025037088,576.917671769552,838.442603879359,3486.36773734499,968.978843938298,641.206674949661,131.034346642398,607.231422111867,1523.14477315848,1394.01900991342,452.624568489162,869.508481844772,1603.44161103546,2573.99456098881,200,171.292148097921,2005.37378062046,2711.31499461055,2946.3735336851,941.99469212942,2910.06872771074,1662.14590213976,1090.3893799923,869.364135446132,1769.34168548644,1495.57380292649,2417.07633309335,618.464226936369,1971.07331167565,181.892825586937,2454.02730221161,1429.65065662909,2554.58587641911,2481.77456671632,1748.77814487716,1515.73348580811,3344.59474376194,799.157681562281,2655.11826478596,3622.60914259322,1377.17282866022,63.3482438588474,1033.24730824716,2068.18301898067,172.568826848884,731.657023474797,243.528232449546,2562.08606412821,3015.38140207835,2202.82954401833,510.830696023643,753.314011551624,1022.45635603677,2033.58722458615,2586.72398991466,270.933571194121,1736.33406923898,1693.38270925388,2177.98553714206,1058.36288672648,1036.63397590471,3313.64708440715,2064.00096899202,2343.7551066611,1736.95653371062,1717.19829955658,3702.38261123834,1382.80765112144,2754.94773090162,490.637340609131,834.457907865939,3396.37954298397,1321.33039017499,2998.03569024787,2707.21997628564,913.823287074695,1393.09475628903,477.104810288054,383.865861988273,3333.05415497558,2520.65328833618,714.60478587818,1298.91031253124,1441.46210494761,1181.52443901935,808.418208602453,976.606880991528,1411.80451904646,2171.32632278062,1833.01527544099,1176.01232986734,1501.66074730613,1931.86438447423,1500.12332826338,280.166022208261,259.277843249283,1777.5404355457,3299.24915700527,3043.06178050989,2093.01935012555,2394.9231720454,1653.00756199117,2241.24005853902,1176.13774703476
"BOUNDARYCOURT",2910.2419143432,1712.75946939435,1061.50836077725,926.663908868798,866.87542357596,2916.39126318812,2249.35301809209,2604.56464692278,1073.76906269458,1663.45724321366,2604.15917332255,0,2434.74721480486,2451.48648782733,1733.87686990743,1956.66297557857,2886.5579848671,1659.0720297805,3142.15419736206,1767.04187839451,902.344169372197,2829.40011309818,3190.20830040924,2479.4065822289,1996.97896834193,1116.56123880421,1407.80183264549,2341.77454081301,2876.30665958969,1132.75328293499,1516.0742066271,2415.54238215768,2759.48147303076,1400.89007420283,1281.32587580209,435.99311921176,2005.80482599878,321,1443.56364598171,2714.2358040524,1847.87580751521,3216.61701170655,1144.6012406074,1456.81193020925,1988.60981592669,955.774555007613,2521.65382239514,191.9505144562,2496.29565556646,2188.16864066735,896.109368325095,2806.51563330761,1111.97167230105,1903.02417220591,1885.38855411822,1187.65819998853,1844.640344349,3132.65191171953,2658.92497073535,2740.38774628701,1376.33716799337,2569.2459983427,1939.56721976837,2389.61021926171,860.261588123055,716.268106228387,1317.97609993505,2282.41297753058,2982.0967455802,3152.96844259501,1335.6945758668,1085.38656708106,2503.18237449851,1044.42567950046,1111.70139875778,991.951611723072,1594.11825157358,2772.15457721968,1532.12271049025,1720.05726648853,2509.02949364889,1524.1512392148,1412.54415860178,1636.58730289588,2543.25185540088,1162.27535463848,2134.75993966535,1865.37636952975,1586.28402248778,1703.43212368442,1383.00289226017,1607.18542800761,1818.91451146006,3094.32545153221,3062.59236595405,2428.37394155019,728.906715567911,1096.72968410634,1893.43206902175,1547.27017679525,3011.79016533357,2560.43843901782,2941.87780167702,3104.51445478999,1686.48777048634,758.82079570871,1097.38325119349,1869.67911685401,1151.45994285516,1796.42116442665,3062.37244632328,2472.40207086145,2847.23725741288,1633.80078344944,1837.50972786541,1841.762742592,905.815102545768,1627.70820480822,1414.82613772859,1074.24392015966,1610.06987426012
"BOX",863.394463730223,1024.32075054643,3076.40602001751,2754.01161943809,3109.4316200875,911.846478306518,395.126562002607,218.762428218376,1369.43857109401,1609.03076415586,173.277234511635,2434.74721480486,0,30,719.461604256961,537.802937887104,943.008483524936,778.152941265404,747.452339617718,671.965028851949,3319.56578485801,958.864432545081,809.859864421,44.7772263544762,439.546357054634,1350.26849181931,1223.77122044931,335.335652742144,879.546474042162,1430.46845473782,2414.60328004416,35,342,1844.01870923264,2545.27523069707,2781.41978133471,797.173130505538,2739.4205591694,1499.11507230099,1050.4027798897,701.365097506285,1750.57390589486,1322.64961346534,2257.04873673565,455.083508820085,1799.00444690946,148.929513529052,2286.62305594954,1345.58611764539,2421.31617101113,2310.4912897477,1685.27386498456,1343.24569606606,3185.61155824121,629.263061048398,2487.62738367305,3457.53727384102,1380.17752481338,234.136712200372,1001.46342918751,1906.25759014882,185.172892184574,561.413394923919,88.8650662521556,2390.36900916992,2842.10661306011,2039.42369310548,381.419716323108,805.819458687863,1071.04435015549,1870.29035179033,2417.78783188269,218.44907873461,1563.52326493724,1521.07396269872,2007.54427099379,885.183031920518,1010.2202730098,3146.6022945393,1915.13054385334,2233.790724307,1578.33614924071,1553.75834671933,3532.33407253617,1305.60943624041,2586.49917842631,345.3027656999,665.450974903486,3229.31834912571,1164.40585707905,2831.63645265419,2549.17574913932,746.372561124805,1388.85276397464,649.73994797919,294.961014373086,3163.5317289384,2352.08715824903,551.010889184597,1131.89089580224,1421.33810193071,1113.61797758477,841.758278842566,1021.76318195558,1256.21853194418,1998.36958543709,1662.02406721443,1027.26140782179,1328.5127022351,1787.07162699205,1482.38625195999,207.099010137663,431.093957276137,1624.33524864789,3139.2801722688,2887.39605873527,1921.03748011329,2240.4615595899,1488.68566191792,2072.36724544662,1007.9112064066
"BOXER",879.259916065779,1052.46615147472,3099.90741797235,2778.01799850181,3130.70806687561,928.622635950686,425.11763078,190.055255123346,1388.04682918121,1638.20633621043,153.05227865014,2451.48648782733,30,0,731.536055160646,563.42168932337,961.407821894538,796.729565159973,723.044258673008,686.618525820561,3334.69233963195,979.198141338105,784.594799880805,39.8120584747888,454.828539122162,1370.5345672401,1249.21255197024,364.551779586933,897.027312850618,1453.49922600599,2442.82561800878,65,318.509026559688,1871.96501035676,2572.12013716311,2795.53715768544,826.941956850661,2757.10445939214,1526.78813199474,1074.39378255833,727.986950432492,1772.71571324903,1343.01526424684,2285.18204964068,467.787344848062,1823.13274338431,162.603812993423,2302.06537700388,1373.75762054301,2451.28048170747,2335.18521749346,1711.96728940713,1362.86352948489,3213.85702855619,655.151890785641,2514.03778810105,3484.59466796355,1399.34627594459,211.603402619145,1024.48084413521,1934.09255207707,193.289937658431,587.187363624252,118.848643240047,2414.74553524797,2863.93610263916,2066.94871731255,411.27241580247,816.66945577755,1083.13803367807,1897.85615893302,2443.6763288128,239.039745649128,1586.81977552588,1545.00291261861,2032.76609574245,907.791275569445,1032.63013707716,3173.12117638139,1944.51150678004,2263.46747270642,1606.7548039449,1581.33646008685,3557.67620786378,1333.2621647673,2612.56693694152,349.722747329938,691.711645123891,3255.82877313903,1193.12907935395,2858.36334289397,2577.58666197666,773.151990232192,1408.97267539154,626.917857458216,321.549374124721,3180.36114301505,2378.12573258859,563.947692609873,1158.64101429217,1443.43825638647,1140.39686074629,855.741199195177,1034.31716605691,1285.07937498039,2021.37700590464,1686.96650826269,1056.76582079475,1349.45692780466,1816.70718609246,1504.2476524828,230.360586906702,407.894594227479,1653.38591986263,3167.37430689838,2916.09396282081,1945.23134870894,2269.32941636951,1516.07816421186,2098.30836627985,1034.29444550379
"BOXWOOD",1413.51512195661,747.11311057965,2470.02206467878,2163.65547164977,2459.17465829493,1444.05990180463,684.25141578224,872.2224486907,701.011412175294,1318.39485739288,881.056184360566,1733.87686990743,719.461604256961,731.536055160646,0,417.536824723281,1445.7938995583,200.890517446693,1408.40690143154,81.7435012707432,2607.76762768464,1423.92275071368,1457.57950040469,763.943715204203,286.681007393235,712.776262231003,756.651174584432,745,1404.04309050684,855.467708332699,1999.18083224105,706.724840372829,1028.916420318,1438.84676043003,2054.04016513797,2065.88019981799,762.502459012428,2045.65881808282,1106.4813599876,1416.19243042745,478.600041788548,2109.16903068483,688.837426393195,1842.01900098777,264.473061010002,1235.39548323604,831.892420929533,1577.38074034141,1499.96566627373,2209.71423491817,1747.40521917499,1886.32791422912,693.342628142825,2751.94949081556,429.04195599032,1979.71336309073,2958.92024225054,1832.62243792877,931.903965009271,1400.3442433916,1490.51434075624,879.217834214025,421.43801442205,693.427717934609,1816.19079394209,2203.29412471417,1599.09787067584,710.616633635887,1420.20069004349,1655.71766916948,1441.38856662595,1891.69580006935,840.907248155229,987.410755460968,966.592468416757,1470.60837750912,390.824768918246,1423.19710511229,2630.13706867152,1621.32044951021,2172.697862106,1226.28300159466,1149.96086889946,2970.66137417242,1495.38657209432,2062.99127482401,400.960097765351,451.774279923061,2711.33952134365,897.076362412922,2328.92464455164,2141.52562440892,502.570393079417,1820.1694976018,1329.35209782811,806.819062739596,2461.91348345144,1833.33821211472,169.257200733086,743.593975231107,1802.18117846126,1372.3629257598,1418.58803040206,1603.56633788565,982.985249126354,1397.36394686567,1131.99337453891,873.4992844874,707.09334603007,1536.74981698388,1865.08820166769,811.08877442608,1115.56129369927,1319.86741758405,2697.45898949363,2490.42988257048,1354.52205592969,1878.47624419368,1081.02266396223,1559.07697051813,631.601139960973
"BRACKEN",1025.84306792024,509.259265993266,2542.69345380052,2218.60947442311,2587.85413035588,1050.13903841349,302.451649028403,750.152651131755,883.317609922954,1112.57718833347,708.373489057856,1956.66297557857,537.802937887104,563.42168932337,417.536824723281,0,1044.61715475096,332.255925455062,1284.90816792485,336.025296666784,2854.70646477006,1016.08119754279,1347.6620496252,577.585491507534,261.535848403235,845.539472762804,685.973760431111,388.012886383945,1009.3136281652,901.13705949761,1892.44735725991,508.520402737196,879.101814353719,1319.31383681064,2010.62428116245,2331.36011804268,383.60005213764,2249.63308119346,972.136821646007,999.044543551488,169.543504741408,1692.49076806936,817.323681291568,1733.91954830667,304.59973736036,1263.6332537568,582.645689935144,1824.73367919815,1104.00090579673,1970.34108722322,1773.42888213765,1486.97410871878,845.787798445922,2662.84528277555,92.1954445729289,1951.25241832009,2923.80095081727,1418.33211907508,770.841099059981,985.060911822208,1380.03550678959,628.160011462048,24.3515913237718,467.154150147465,1854.00107874834,2317.21772822495,1509.76057704525,334.306745370176,1057.48427884295,1272.50933198936,1341.25687323495,1880.27072518826,550.236312869298,1032.20395271477,986.765422985625,1469.81971683605,365.892060586179,1008.82555479131,2610.51910546542,1423.57472582229,1859.08068679119,1062.24338077486,1025.54814611504,2994.54036539834,1092.39187107924,2049.26572215513,422.859314666237,130.602450206725,2693.20051240156,660.594429283202,2296.38433194446,2029.67214101194,215.40659228538,1404.27917452336,1185.07130587151,472.069910076887,2680.82021030878,1814.8063257549,315.653290811295,597.850315714561,1384.64796970205,958.203005630853,1039.87931992131,1220.65556157337,754.621096975164,1467.74691278844,1124.64216531304,563.157171667022,817.132792145805,1309.81563588163,1447.55138078066,519.909607528078,967.633194965944,1123.50923449698,2614.5821845947,2372.44515215842,1385.36962576779,1730.80905937079,958.795598654896,1534.92996582906,472.073087561661
"BRAMBLE",123.842642090679,1177.90746665432,3241.03949374271,2909.7939789614,3371.19148076759,70.2353187506115,762.12859807253,1042.95158085119,1853.34967019179,1505.63109691584,938.647963828825,2886.5579848671,943.008483524936,961.407821894538,1445.7938995583,1044.61715475096,0,1373.58691024631,1225.95350645936,1368.04751379475,3786.55991633567,82.8733974204026,1296.08718842522,926.093947718049,1191.10788764075,1786.68687799513,1481.91261550741,715.218148539311,72.9451848993475,1755.7064105368,2318.45552038421,922.312311530102,1004.47249837912,1831.17230210595,2548.93409094861,3293.90178967133,880.977865783244,3147.39257163767,1563.36975792677,289.110705439975,1082.56454772914,838.786027542185,1760.08210035782,2182.4174669389,1232.65648093863,2025.77047070985,800.103118354128,2783.76902777511,748.978637879613,2044.15581597881,2460.20832451238,927.690142235003,1800.89866455612,3041.00805654967,1076.8124256341,2524.52946110755,3398.98117088047,439.209517201073,964.815526409064,218.659552729809,1894.69179551715,780.533151121719,1049.71710474775,889.378434638484,2550.45035238877,3092.69219289602,2037.15144257858,737.585249310207,290.630349413133,277.504954910719,1884.7517077854,2492.4239206042,725.068962237386,1857.82345770528,1794.17195385504,2156.12267740034,1344.32436562014,193.313217344288,3138.59666092985,1734.87751729049,1694.01062570457,1564.61944254825,1615.11919064817,3581.79466189786,676.364546675829,2638.34133500576,1218.10385435725,1080.04629530405,3218.19483561825,1220.44663955455,2825.52543786107,2424.89504927533,1098.44663047414,455,1121.67419512085,684.079673722294,3583.08721635408,2422.63513554972,1300.99346654778,1343.5252137567,518.599074430335,487.462819094954,188.403821617291,237.976889634267,1270.79345292616,2255.11906559277,1866.45573212975,1038.76513226042,1746.19958767605,1579.69617331941,572.225480033876,740.924422596529,1030.33052949042,1534.25226087498,3010.70174544075,2712.25238501139,2131.11473177771,2092.75536076246,1575.67826665217,2173.54296023796,1277.20006263702
"BREAKHEART",1357.86449986735,551.141542618591,2328.9911979224,2015.25035665547,2340.32925034064,1381.26391395707,632.974723034024,962.098227833312,591.340849257008,1117.51957477263,949.771025037088,1659.0720297805,778.152941265404,796.729565159973,200.890517446693,332.255925455062,1373.58691024631,0,1507.3954358429,157.889201657365,2549.73037790273,1341.31465361413,1562.55719895305,822.521124348791,349.3780187705,578.080444229002,562.21881861069,712.87867130389,1340.33577882559,690.774927165137,1808.89938913141,757.406759938146,1111.21645056218,1244.52440715319,1876.64061556815,2018.33248004386,607.586207875064,1961.65567824733,908.636340897721,1307.12661972741,323.878063474512,1981.12215675864,551.311164407179,1651.01695933143,354.317654090225,1071.78589279762,863.362032985004,1516.59651852429,1342.14902302241,2008.86485359269,1587.46212553245,1729.08357230066,567.553521705222,2566.55898042496,301.254045615988,1805.66331302378,2785.96661860834,1734.05997589472,1007.09979644522,1300.45568936431,1297.70566770744,911.111957994186,324.451845425481,730.540211076707,1660.3885087533,2077.35408633194,1410.22586843385,663.973644055244,1388.0522324466,1604.68875486806,1249.88639483755,1721.68522093907,851.03818950738,825.307821361218,796.492310069595,1300.85817828078,190.223552695243,1326.11198622137,2460.49100790879,1420.84517101618,1978.39354022399,1026.6961575851,953.400755191646,2814.4075753167,1344.36081466249,1893.12123225112,515.713098534447,309.090601604125,2542.28499582561,698.688056288355,2155.10672589549,1950.80111748994,335.252143915591,1716.01689968368,1418.79103464887,790.432792841997,2387.30077702832,1661.15381587618,272.809457314075,542.852650357351,1685.2608106759,1239.78425542511,1372.08782517738,1552.86123011684,783.319219731011,1249.61634112235,956.958724292746,687.851728208921,562.014234695172,1335.91803640792,1747.26786727164,820.15852126281,1200.33328704989,1119.12689182237,2513.19438165853,2299.47167845138,1193.02682283342,1682.20628937119,884.217733366618,1383.84103133272,431.167021002303
"BUCKHOLT",1104.00407607943,1758.26505396655,3822.58721287036,3501.04627218779,3847.44720561569,1162.24653150698,1091.18742661378,545.580424868781,2094.95799480562,2321.39376237639,576.917671769552,3142.15419736206,747.452339617718,723.044258673008,1408.40690143154,1284.90816792485,1225.95350645936,1507.3954358429,0,1380.32604843928,4009.14280114839,1286.95376762338,73.2393336944022,707.369776001209,1158.28321234489,2085.17145578008,1970.77979490353,1001.41150382847,1153.98483525565,2175.77319590071,3142.7201593524,776.423853317246,405.833709787642,2576.98467205376,3286.79676889217,3462.51599274285,1500,3453.85842211287,2235.7488678293,1463.008202301,1446.22128320669,2045.32344630379,2058.11685771241,2986.74404661665,1159.38086925738,2546.1767417051,729.096015624828,2983.06956003376,1875.42661813253,3080.41117385326,3057.94326304462,2138.07787510184,2074.77468656237,3912.12320869371,1375.9465832655,3231.49887822973,4197.11055370239,1618.7776252469,514.125471067132,1393.2329309918,2640.3160795632,694.361577278006,1308.32717620632,820.109748753178,3137.73692332547,3582.83532973538,2776.30329755234,1065.81142797401,950.294691135334,1173.64262022133,2607.08208539739,3163.59747755621,799.160184193382,2309.40035507055,2268.02667532814,2754.70887754042,1629.73678856434,1384.25720153445,3889.71168597365,2619.02310031813,2824.30770278311,2306.01387680127,2291.09318885112,4279.24958374713,1816.35266399452,3331.70301797744,1007.89533186735,1411.3716732314,3972.44609780926,1889.72167262801,3573.71795193745,3274.0595596293,1490.56667076652,1653.13913510025,113.371072148057,916.760055848857,3869.75606466351,3097.45137169254,1252.4064835348,1875.36503113394,1739.72095463612,1606.22352118253,1045.0961678238,1146.23077955532,1978.37559629106,2743.47662647233,2409.42171485193,1735.96802965953,2066.66034945271,2481.1791551599,1788.35343263014,820.600389958474,317.932382748282,2339.79999145226,3868.11801784796,3606.16208731665,2668.27060096985,2957.28000027052,2227.66694099455,2818.11231145957,1752.97290338442
"BULLPEN",1338.23204265927,683.417880948399,2473.3857361924,2162.68374941876,2473.98666124133,1367.6713786579,607.652861426654,838.447374615724,716.15152028045,1265.52795306939,838.442603879359,1767.04187839451,671.965028851949,686.618525820561,81.7435012707432,336.025296666784,1368.04751379475,157.889201657365,1380.32604843928,0,2648.07741578678,1344.86058757033,1432.37983789217,716.731469938358,232.551069659978,716.402121716568,719.528317719324,672.060265154845,1327.46713706969,843.06642680159,1966.61384109845,656.190521114105,992.500377833681,1401.45995304896,2033.4800220312,2109.46936455593,683.18372345951,2075.54571137328,1063.83316361166,1334.91610223265,400.898989771738,2027.42990014452,690.887110894392,1808.65143131561,221.720544830649,1224.35452382061,775.753182397597,1615.58534284017,1420.07922314215,2154.34653665561,1739.16330458068,1806.19295757679,701.120531720474,2724.42581106552,348.414982456266,1961.76272775277,2941.97297744218,1752.21944972655,892.139563072953,1319.63707131923,1455.05910532871,823.481633067793,339.699867530148,638.122245341753,1810.59023525479,2214.45726985192,1568.08163052821,634.89369188865,1349.34650849958,1581.5185740294,1407.50168738798,1876.70908773843,778.478644536894,976.951380571213,950.844361607093,1455.60880733802,343.816811689016,1342.72111773071,2615.59954886064,1571.31600895555,2105.14845082241,1179.68131289768,1109.46834114363,2965.21247130792,1414.71587253413,2048.16137059559,375.282560212968,372.507718040848,2697.24377837822,835.820554903982,2311.22651421275,2108.44824456281,427.30902166933,1739.33119330391,1296.83807778766,737.531694234221,2495.88621535518,1816.74571693454,128.132743668432,693.381568834938,1720.65481721349,1290.68431461764,1344.91412365251,1529.36882405782,923.89718042648,1396.14469164195,1112.90475782971,802.162701700846,705.382874756681,1481.55391397006,1783.53917815113,748.193156878623,1080.4855390055,1268.55666014569,2671.00524147745,2457.06023532188,1344.97583621417,1838.11996344091,1040.19228991567,1540.0847379284,576.147550545865
"BUNGALOW",3812.01796952743,2610.35668060899,1208.18251932396,1327.34660130653,860.334818544501,3817.46840196484,3149.54790406496,3479.63331401457,1971.51946477837,2497.14737250327,3486.36773734499,902.344169372197,3319.56578485801,3334.69233963195,2607.76762768464,2854.70646477006,3786.55991633567,2549.73037790273,4009.14280114839,2648.07741578678,0,3728.07725241846,4053.0988144875,3364.34035139134,2880.11284501146,2018.19771083014,2305.46416150848,3241.1234163481,3777.5157180348,2031.00098473634,2137.65104729467,3302.17504078751,3636.67664221058,2198.24384452681,1836.00245097876,551.290304649012,2906.43183302138,655.734702452143,2306.30548713738,3607.31271170105,2749.47304042065,4079.29528227609,2046.14979901277,2133.08274569928,2868.08402945241,1810.53859389962,3412.98828008536,1033.34892461356,3364.55777183273,2856.21305227744,1571.77638358642,3652.18359341367,2012.34987017666,2237.01810453112,2785.39207294054,1766.50643927499,1999.77123691686,4020.49860092004,3538.98643682058,3636.04730442276,2159.50573048557,3460.77736932037,2838.24488020326,3278.9745348203,1498.1805632166,999.072069472468,2066.91122208962,3182.55809059316,3884.39879518054,4054.1806817161,2130.47436032448,1697.77059698889,3398.37622990745,1934.91291793714,2000.97101428282,1779.52156491569,2494.12509710319,3668.05370734944,1786.84666381869,2492.2672408873,3248.74683531974,2369.03566879015,2268.57179740911,1639.22695195022,3416.10318930796,1689.70204474043,3007.50145469624,2766.26679841262,1802.2147485802,2591.81210738742,1798.33534136434,2182.88799529431,2720.98309439805,3980.08404433876,3935.28054908414,3326.768552214,267.525699700047,1739.54505546709,2772.06421282047,2444.57440058592,3891.89015775112,3447.25397961914,3844.07336038219,4005.9621815489,2567.0808323853,1589.24699150258,1963.65093639374,2762.82916590947,2053.64188699004,2595.22099251682,3940.13324647784,3367.51911650105,3723.08004211567,2465.86495980619,2179.36710996564,2305.90654624163,1734.26007276879,2312.58578219274,2281.18960194018,1830.11502370753,2511.27457678367
"BUSH",197.85095400326,1117.8094649805,3167.4003536023,2836.47545379825,3301.64807331127,150.867491528162,744.497145729921,1073.8975742593,1804.73848521053,1428.08438126044,968.978843938298,2829.40011309818,958.864432545081,979.198141338105,1423.92275071368,1016.08119754279,82.8733974204026,1341.31465361413,1286.95376762338,1344.86058757033,3728.07725241846,0,1357.93151520981,945.567554434901,1177.90067492977,1735.32302468445,1422.61625184025,707.492049425292,139.51702405083,1697.19916332763,2238.2314446902,935.79912374398,1046.52233612093,1754.998575498,2470.94657975441,3239.78533239473,826.540985069706,3086.53916223333,1492.31263480546,206.729291586848,1042.04510459001,800.456119971607,1709.08893858687,2103.02876822929,1220.75468461112,1959.27792821743,820.424889919851,2730.19596366268,666.652083173825,1961.42830610757,2387.90975541372,856.904312044233,1750.90833569322,2959.0609997092,1041.86419460504,2447.67011666197,3318.26174374476,424.990588131078,999.604421758928,135.793961574144,1818.26098236749,805.29497701153,1019.38118483715,899.16071978262,2478.3028467078,3023.21434900008,1960.45147861405,722.531660205973,366.030053410919,352.404597018824,1809.33385531803,2416.98841536322,740.508608997897,1796.4275660321,1732.08689158483,2085.01534766534,1301.73576427784,111.328343201541,3059.31838813812,1654.10640528353,1613.75710687823,1490.07181035009,1543.46169372615,3503.61541839284,594.347541426731,2561.71914932141,1217.15446842215,1042.2936246567,3138.74274192709,1153.49989163415,2746.73515286786,2343.8856627404,1055.01706147342,430.047671776049,1180.67819493713,686.892276852783,3521.90431442991,2347.25051922457,1284.56218222397,1283.61053283307,473.667604972094,404.623281584241,264.007575648882,316.66543859411,1200.7530970187,2188.90886059699,1799.89027443342,973.254848433852,1693.96723699132,1498.81152917904,531.347344022721,753.345206396112,1078.05612098814,1456.98661627346,2929.01229085847,2630.11881860877,2063.12239094049,2011.82628474727,1505.60619021044,2100.26879232159,1222.4320021989
