tattoo,capture_date,primary_year,trap_season,has_live_capture,has_pm_record,sett,socg,where,comment,sex,age_fc,year_fc,modal_sett,differs_from_modal,culture_tested,culture_positive,culture_samples,ifn_tested,ifn_positive,dpp_tested,dpp_positive,hist_tested,hist_positive,tested_this_season,any_positive_test,Sett_Clean,SG_id,x,y,quarter_idx,previous_q,previous_year,previous_season,previous_sett,previous_SG,previous_x,previous_y,delta_q,distance_m,same_sett,same_SG,movement_type
041E,2014-09-09,2014,3,TRUE,FALSE,BOXWOOD,BREAKHEART,SETT,,Male,Cub,2013,BOXWOOD,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,BOXWOOD,7,381241,201774,155,153,2014,1,BREAKHEART,7,381370,201620,2,200.89051744669283,FALSE,TRUE,"different sett, same SG"
041G,2003-10-29,2003,4,TRUE,FALSE,ARTHURS,ARTHURS,SETT,,Female,Cub,2003,ARTHURS,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ARTHURS,4,380534,200550,112,111,2003,3,ARTHURS,4,380534,200550,1,0,TRUE,TRUE,same sett
041G,2004-01-14,2004,1,TRUE,FALSE,ARTHURS,ARTHURS,SETT,,Female,Cub,2003,ARTHURS,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ARTHURS,4,380534,200550,113,112,2003,4,ARTHURS,4,380534,200550,1,0,TRUE,TRUE,same sett
041G,2011-09-06,2011,3,TRUE,FALSE,ARTHURS,ARTHURS,SETT,Hair sample taken for proteomics plus 5ml peach tube of blood. Two whiskers cut.,Female,Cub,2003,ARTHURS,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ARTHURS,4,380534,200550,143,113,2004,1,ARTHURS,4,380534,200550,30,0,TRUE,TRUE,same sett
041L,2012-05-29,2012,2,TRUE,FALSE,LARCH,LARCH,SETT,,Male,Cub,2011,BOX,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,LARCH,2,380541,201242,146,144,2011,4,BOX,2,380621,201409,2,185.17289218457435,FALSE,TRUE,"different sett, same SG"
041L,2012-09-18,2012,3,TRUE,FALSE,BOX,LARCH,SETT,Whiskers. Energetics badger. Heavy water. TX fitted for energetics.,Male,Cub,2011,BOX,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,BOX,2,380621,201409,147,146,2012,2,LARCH,2,380541,201242,1,185.17289218457435,FALSE,TRUE,"different sett, same SG"
041L,2013-05-21,2013,2,TRUE,FALSE,BOX,LARCH,SETT,Whiskers,Male,Cub,2011,BOX,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,BOX,2,380621,201409,150,147,2012,3,BOX,2,380621,201409,3,0,TRUE,TRUE,same sett
041L,2014-09-23,2014,3,TRUE,FALSE,WEST,WEST,SETT,"Blown abcess under chin. Sample taken. Whiskers. Faeces sample 607 reported as non-UKAS due to late arrival at FERA, York.",Male,Cub,2011,BOX,TRUE,TRUE,FALSE,FAECES | NECK | OA | TA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,WEST,1,380190,201400,155,150,2013,2,BOX,2,380621,201409,5,431.0939572761372,FALSE,FALSE,different SG
041L,2017-06-14,2017,2,TRUE,FALSE,WEST,WEST,SETT,No rectal swab collected. Ear biopsy taken.,Male,Cub,2011,BOX,TRUE,TRUE,FALSE,HEAD | OA | TA | URINE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,WEST,1,380190,201400,166,155,2014,3,WEST,1,380190,201400,11,0,TRUE,TRUE,same sett
041M,2018-10-17,2018,4,TRUE,FALSE,NETTLE,NETTLE,SETT,Collar 34 fittted. Feacal sample taken. Hair taken for trace analysis.,Male,Adult,2018,NETTLE,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NETTLE,18,383024,201142,172,171,2018,3,NETTLE,18,383024,201142,1,0,TRUE,TRUE,same sett
041M,2019-08-13,2019,3,TRUE,FALSE,NETTLE,NETTLE,SETT,Collar 34 removed and collar 65 fitted. No anal swab taken (checked HW 04.09.2019). DPP reader not working for WB - error message 'Expiry date exceeded',Male,Adult,2018,NETTLE,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NETTLE,18,383024,201142,175,172,2018,4,NETTLE,18,383024,201142,3,0,TRUE,TRUE,same sett
041N,2010-01-26,2010,1,TRUE,FALSE,OLDOAK,OLDOAK,SETT,,Female,Cub,2009,OLDOAK,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,OLDOAK,17,382624,201274,137,136,2009,4,OLDOAK,17,382624,201274,1,0,TRUE,TRUE,same sett
041N,2010-06-15,2010,2,TRUE,FALSE,OLDOAK,OLDOAK,SETT,,Female,Cub,2009,OLDOAK,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,OLDOAK,17,382624,201274,138,137,2010,1,OLDOAK,17,382624,201274,1,0,TRUE,TRUE,same sett
041N,2010-11-30,2010,4,TRUE,FALSE,OLDOAK,OLDOAK,SETT,,Female,Cub,2009,OLDOAK,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,OLDOAK,17,382624,201274,140,138,2010,2,OLDOAK,17,382624,201274,2,0,TRUE,TRUE,same sett
041P,2008-12-10,2008,4,TRUE,FALSE,HEDGE,HEDGE,SETT,,Female,Cub,2008,HEDGE,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,HEDGE,999,381350,200278,132,131,2008,3,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
041R,2005-06-08,2005,2,TRUE,FALSE,SEPTICTANK,SEPTICTANK,SETT,,Male,Cub,2004,SEPTICTANK,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,SEPTICTANK,10,381357,201285,118,114,2004,2,SEPTICTANK,10,381357,201285,4,0,TRUE,TRUE,same sett
041R,2005-09-27,2005,3,TRUE,FALSE,SEPTICTANK,SEPTICTANK,SETT,,Male,Cub,2004,SEPTICTANK,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SEPTICTANK,10,381357,201285,119,118,2005,2,SEPTICTANK,10,381357,201285,1,0,TRUE,TRUE,same sett
041V,2015-10-13,2015,4,TRUE,FALSE,JACKSMIREY,JACKSMIREY,SETT,,Female,Adult,2015,JACKSMIREY,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,JACKSMIREY,NA,380678,200030,160,159,2015,3,JACKSMIREY,NA,380678,200030,1,0,TRUE,FALSE,same sett
041V,2016-05-04,2016,2,TRUE,FALSE,JACKSMIREY,JACKSMIREY,SETT,,Female,Adult,2015,JACKSMIREY,FALSE,TRUE,FALSE,OA | RUMP | TA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,JACKSMIREY,NA,380678,200030,162,160,2015,4,JACKSMIREY,NA,380678,200030,2,0,TRUE,FALSE,same sett
041W,2005-08-02,2005,3,TRUE,FALSE,MAID,KENNEL,SETT,,Female,Cub,2005,KENNEL,TRUE,TRUE,FALSE,FAECES | OA | URINE | OTHER,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,MAID,15,382606,200941,119,118,2005,2,KENNEL,15,382464,200922,1,143.26548781894402,FALSE,TRUE,"different sett, same SG"
041W,2006-01-11,2006,1,TRUE,FALSE,KENNEL,KENNEL,SETT,,Female,Cub,2005,KENNEL,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,KENNEL,15,382464,200922,121,119,2005,3,MAID,15,382606,200941,2,143.26548781894402,FALSE,TRUE,"different sett, same SG"
041W,2006-08-01,2006,3,TRUE,FALSE,WYCHELM,WYCHELM,SETT,,Female,Cub,2005,KENNEL,TRUE,TRUE,FALSE,FAECES | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,WYCHELM,15,382074,201085,123,121,2006,1,KENNEL,15,382464,200922,2,422.6925596695546,FALSE,TRUE,"different sett, same SG"
041W,2007-05-22,2007,2,TRUE,FALSE,POPLAR,WYCHELM,SETT,,Female,Cub,2005,KENNEL,TRUE,TRUE,FALSE,FAECES | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,POPLAR,15,382132,201047,126,123,2006,3,WYCHELM,15,382074,201085,3,69.33974329343886,FALSE,TRUE,"different sett, same SG"
041W,2007-08-22,2007,3,TRUE,FALSE,TAXUS,YEW,SETT,Ticks taken.,Female,Cub,2005,KENNEL,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TAXUS,11,381737,201220,127,126,2007,2,POPLAR,15,382132,201047,1,431.223839786253,FALSE,FALSE,different SG
041W,2007-10-09,2007,4,TRUE,FALSE,POPLAR,WYCHELM,SETT,,Female,Cub,2005,KENNEL,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,POPLAR,15,382132,201047,128,127,2007,3,TAXUS,11,381737,201220,1,431.223839786253,FALSE,FALSE,different SG
041W,2008-05-20,2008,2,TRUE,FALSE,POPLAR,WYCHELM,SETT,,Female,Cub,2005,KENNEL,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,POPLAR,15,382132,201047,130,128,2007,4,POPLAR,15,382132,201047,2,0,TRUE,TRUE,same sett
041Y,2007-11-06,2007,4,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,'Body' sample is a bite wound swab.,Female,Cub,2007,WINDSOREDGE,FALSE,TRUE,FALSE,BODY | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,WINDSOREDGE,999,383635,200531,128,126,2007,2,WINDSOREDGE,999,383635,200531,2,0,TRUE,TRUE,same sett
041Y,2008-01-08,2008,1,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,,Female,Cub,2007,WINDSOREDGE,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,WINDSOREDGE,999,383635,200531,129,128,2007,4,WINDSOREDGE,999,383635,200531,1,0,TRUE,TRUE,same sett
041Y,2008-06-03,2008,2,TRUE,FALSE,HOPPER,WINDSOREDGE,SETT,,Female,Cub,2007,WINDSOREDGE,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,HOPPER,999,383666,200473,130,129,2008,1,WINDSOREDGE,999,383635,200531,1,65.76473218982953,FALSE,TRUE,different peripheral sett
041Y,2008-08-19,2008,3,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,,Female,Cub,2007,WINDSOREDGE,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,WINDSOREDGE,999,383635,200531,131,130,2008,2,HOPPER,999,383666,200473,1,65.76473218982953,FALSE,TRUE,different peripheral sett
041Y,2010-06-15,2010,2,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,,Female,Cub,2007,WINDSOREDGE,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,WINDSOREDGE,999,383635,200531,138,131,2008,3,WINDSOREDGE,999,383635,200531,7,0,TRUE,TRUE,same sett
042A,2014-11-04,2014,4,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,Extra blood collected because of two goes at collection. Whiskers collected. Red blood sample is 6 ml and 2 ml.,Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,SCOTLANDBANK,20,383412,200931,156,155,2014,3,SCOTLANDBANK,20,383412,200931,1,0,TRUE,TRUE,same sett
042A,2015-01-27,2015,1,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,,Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,SCOTLANDBANK,20,383412,200931,157,156,2014,4,SCOTLANDBANK,20,383412,200931,1,0,TRUE,TRUE,same sett
042A,2015-06-23,2015,2,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,,Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,OA | TA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,SCOTLANDBANK,20,383412,200931,158,157,2015,1,SCOTLANDBANK,20,383412,200931,1,0,TRUE,TRUE,same sett
042A,2015-09-08,2015,3,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,,Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,SCOTLANDBANK,20,383412,200931,159,158,2015,2,SCOTLANDBANK,20,383412,200931,1,0,TRUE,TRUE,same sett
042A,2016-08-09,2016,3,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,Bloated Abdomen. Rectal swab taken,Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SCOTLANDBANK,20,383412,200931,163,159,2015,3,SCOTLANDBANK,20,383412,200931,4,0,TRUE,TRUE,same sett
042A,2016-10-18,2016,4,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,Faecal swab taken,Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SCOTLANDBANK,20,383412,200931,164,163,2016,3,SCOTLANDBANK,20,383412,200931,1,0,TRUE,TRUE,same sett
042A,2017-01-24,2017,1,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,"No urine, possibly pregnant. Anal swab taken.",Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,OA | TA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,SCOTLANDBANK,20,383412,200931,165,164,2016,4,SCOTLANDBANK,20,383412,200931,1,0,TRUE,TRUE,same sett
042A,2017-09-06,2017,3,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,Laceration to right dorsal nasal planum. Anal swab,Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SCOTLANDBANK,20,383412,200931,167,165,2017,1,SCOTLANDBANK,20,383412,200931,2,0,TRUE,TRUE,same sett
042A,2018-06-26,2018,2,TRUE,FALSE,SCOTLANDBANK,SCOTLANDBANK,SETT,bloated. Anal swab taken,Female,Cub,2014,SCOTLANDBANK,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SCOTLANDBANK,20,383412,200931,170,167,2017,3,SCOTLANDBANK,20,383412,200931,3,0,TRUE,TRUE,same sett
042A,2019-08-14,2019,3,TRUE,FALSE,PYLON,PARKMILL,SETT,Collar 55 fitted. Anal swab. DPP reader not working for WB - error message 'Expiry date exceeded'.,Female,Cub,2014,SCOTLANDBANK,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,PYLON,999,381275,200279,175,170,2018,2,SCOTLANDBANK,20,383412,200931,5,2234.2499860132034,FALSE,FALSE,core -> peripheral
042B,2006-10-24,2006,4,TRUE,FALSE,HEDGE,HEDGE,SETT,,Female,Cub,2006,HEDGE,FALSE,TRUE,FALSE,FAECES | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HEDGE,999,381350,200278,124,123,2006,3,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
042E,2013-10-23,2013,4,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2013,INCHBROOK,FALSE,TRUE,FALSE,OA | TA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,152,151,2013,3,INCHBROOK,999,384013,200739,1,0,TRUE,TRUE,same sett
042E,2014-06-24,2014,2,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2013,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,154,152,2013,4,INCHBROOK,999,384013,200739,2,0,TRUE,TRUE,same sett
042E,2014-09-10,2014,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Male,Cub,2013,INCHBROOK,FALSE,TRUE,FALSE,OA | TA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,155,154,2014,2,INCHBROOK,999,384013,200739,1,0,TRUE,TRUE,same sett
042E,2015-01-27,2015,1,TRUE,FALSE,PARKMILL,PARKMILL,SETT,,Male,Cub,2013,INCHBROOK,TRUE,TRUE,FALSE,OA | TA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,PARKMILL,20,383730,200924,157,155,2014,3,INCHBROOK,999,384013,200739,2,338.10353443878694,FALSE,FALSE,peripheral -> core
042E,2015-06-24,2015,2,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Empty Bladder,Male,Cub,2013,INCHBROOK,FALSE,TRUE,FALSE,OA | TA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,INCHBROOK,999,384013,200739,158,157,2015,1,PARKMILL,20,383730,200924,1,338.10353443878694,FALSE,FALSE,core -> peripheral
042G,2003-10-28,2003,4,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,,Female,Cub,2003,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,112,111,2003,3,JUNCTION,4,380841,200432,1,269.0724809414742,FALSE,TRUE,"different sett, same SG"
042G,2004-01-13,2004,1,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,,Female,Cub,2003,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,113,112,2003,4,THISTLEWOODBANK,4,381109,200408,1,0,TRUE,TRUE,same sett
042G,2004-05-26,2004,2,TRUE,FALSE,JUNCTION,JUNCTION,SETT,Neck swab taken.,Female,Cub,2003,JUNCTION,FALSE,TRUE,FALSE,NECK | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,114,113,2004,1,THISTLEWOODBANK,4,381109,200408,1,269.0724809414742,FALSE,TRUE,"different sett, same SG"
042G,2007-05-08,2007,2,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,,Female,Cub,2003,JUNCTION,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,126,114,2004,2,JUNCTION,4,380841,200432,12,269.0724809414742,FALSE,TRUE,"different sett, same SG"
042G,2007-10-23,2007,4,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Female,Cub,2003,JUNCTION,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,128,126,2007,2,THISTLEWOODBANK,4,381109,200408,2,269.0724809414742,FALSE,TRUE,"different sett, same SG"
042G,2008-07-22,2008,3,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Female,Cub,2003,JUNCTION,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,131,128,2007,4,JUNCTION,4,380841,200432,3,0,TRUE,TRUE,same sett
042G,2009-06-03,2009,2,TRUE,FALSE,JUNCTION,JUNCTION,SETT,Whiskers taken.,Female,Cub,2003,JUNCTION,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,134,131,2008,3,JUNCTION,4,380841,200432,3,0,TRUE,TRUE,same sett
042G,2010-11-03,2010,4,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Female,Cub,2003,JUNCTION,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,140,134,2009,2,JUNCTION,4,380841,200432,6,0,TRUE,TRUE,same sett
042G,2011-05-04,2011,2,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Female,Cub,2003,JUNCTION,FALSE,TRUE,FALSE,OA | TA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JUNCTION,4,380841,200432,142,140,2010,4,JUNCTION,4,380841,200432,2,0,TRUE,TRUE,same sett
042M,2019-08-13,2019,3,TRUE,FALSE,WOODRUSH,WOODRUSH,SETT,First temperature recorded as 40degrees. Second recorded as 39.7. Collar 83 fitted. Anal swab. 2 small old scars on neck. Collar OK. DPP reader not working for WB - error message 'Expiry date exceeded',Male,Cub,2018,WOODRUSH,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,175,171,2018,3,WOODRUSH,16,382713,200607,4,0,TRUE,TRUE,same sett
042P,2008-12-10,2008,4,TRUE,FALSE,HEDGE,HEDGE,SETT,,Female,Cub,2008,HEDGE,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,HEDGE,999,381350,200278,132,131,2008,3,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
042R,2004-09-21,2004,3,TRUE,FALSE,FORK,WOODRUSH,SETT,,Male,Cub,2004,COLLIERSWOOD,TRUE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FORK,16,382786,200771,115,114,2004,2,FORK,16,382786,200771,1,0,TRUE,TRUE,same sett
042R,2004-11-09,2004,4,TRUE,FALSE,FORK,WOODRUSH,SETT,,Male,Cub,2004,COLLIERSWOOD,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FORK,16,382786,200771,116,115,2004,3,FORK,16,382786,200771,1,0,TRUE,TRUE,same sett
042R,2005-06-07,2005,2,TRUE,FALSE,WOODRUSH,WOODRUSH,SETT,,Male,Cub,2004,COLLIERSWOOD,TRUE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,WOODRUSH,16,382713,200607,118,116,2004,4,FORK,16,382786,200771,2,179.51323071016242,FALSE,TRUE,"different sett, same SG"
042R,2005-08-02,2005,3,TRUE,FALSE,WOODRUSH,WOODRUSH,SETT,,Male,Cub,2004,COLLIERSWOOD,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,119,118,2005,2,WOODRUSH,16,382713,200607,1,0,TRUE,TRUE,same sett
042R,2006-05-16,2006,2,TRUE,FALSE,COLLIERSWOOD,COLLIERSWOOD,SETT,,Male,Cub,2004,COLLIERSWOOD,FALSE,TRUE,FALSE,FAECES | TA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,COLLIERSWOOD,21,382931,200706,122,119,2005,3,WOODRUSH,16,382713,200607,3,239.42639787625757,FALSE,FALSE,different SG
042R,2007-05-22,2007,2,TRUE,FALSE,COLLIERSWOOD,COLLIERSWOOD,SETT,,Male,Cub,2004,COLLIERSWOOD,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COLLIERSWOOD,21,382931,200706,126,122,2006,2,COLLIERSWOOD,21,382931,200706,4,0,TRUE,TRUE,same sett
042R,2008-08-05,2008,3,TRUE,FALSE,COLLIERSWOOD,COLLIERSWOOD,SETT,,Male,Cub,2004,COLLIERSWOOD,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COLLIERSWOOD,21,382931,200706,131,126,2007,2,COLLIERSWOOD,21,382931,200706,5,0,TRUE,TRUE,same sett
042V,2016-07-26,2016,3,TRUE,FALSE,WOODRUSH,WOODRUSH,SETT,Faecal swab taken,Female,Cub,2015,WOODRUSH,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,WOODRUSH,16,382713,200607,163,159,2015,3,WOODRUSH,16,382713,200607,4,0,TRUE,TRUE,same sett
042V,2017-06-27,2017,2,TRUE,FALSE,WOODRUSH,WOODRUSH,SETT,Anal swab. Ear biopsy,Female,Cub,2015,WOODRUSH,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,166,163,2016,3,WOODRUSH,16,382713,200607,3,0,TRUE,TRUE,same sett
042V,2018-06-05,2018,2,TRUE,FALSE,WOODRUSH,WOODRUSH,SETT,Faecal swab taken,Female,Cub,2015,WOODRUSH,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,170,166,2017,2,WOODRUSH,16,382713,200607,4,0,TRUE,TRUE,same sett
