tattoo,date,year,quarter,Diagnostic model: fixed prevalence,Diagnostic model: annual prevalence,Diagnostic model: adjusted annual,All tests (fixed),All tests (inferred),Culture only (fixed)
001Z,2020-10-06,2020,4,0.0096625809747068,0.470890349937303,0.452161721072988,3.634537536576807e-5,7.305659993343236e-5,0.06153095378769179
001Z,2021-08-11,2021,3,6.6039235483648e-4,0.0141634159465505,0.0153893895396351,6.891695061737933e-5,1.6129184848815524e-4,0.10180846477694566
001Z,2021-10-06,2021,4,4.47557127299614e-5,0.0141634159465505,0.0153893895396351,1.019730920593416e-4,2.759813431235953e-4,0.10713010285652039
001Z,2022-06-15,2022,2,3.031416271856e-6,0.0141634159465505,0.0148278636963324,0.00465882911915309,0.003866141177366993,0.1473685503293567
002A,2014-05-20,2014,2,0.61460284271053,0.61460284271053,0.748482880623418,0.9990084291346532,0.9999999992012687,0.9996046890197691
002A,2014-08-12,2014,3,0.0974812865080688,0.61460284271053,0.748482880623418,0.9999746638921014,1,0.9999999533971747
002A,2014-09-23,2014,3,0.00726237212722087,0.61460284271053,0.748482880623418,0.9999746638921014,1,0.9999999533971747
002A,2014-11-05,2014,4,4.9523104818805e-4,0.61460284271053,0.748482880623418,0.9999920450165647,1,0.999999999974143
002A,2014-12-10,2014,4,3.3557330006896e-5,0.61460284271053,0.748482880623418,0.9999920450165647,1,0.999999999974143
002A,2015-05-20,2015,2,2.98514053235015e-6,0.676841393331416,0.763375974839476,0.9999999575556059,1,0.9999999999999714
002A,2015-07-14,2015,3,2.65540071226273e-7,0.676841393331416,0.763375974839476,0.9999999997448075,1,0.9999999999999998
002A,2015-10-13,2015,4,2.36207823241609e-8,0.676841393331416,0.763375974839476,0.9999999999853588,1,1
002A,2015-11-25,2015,4,2.1011564546876403e-9,0.676841393331416,0.763375974839476,0.9999999999853588,1,1
002A,2017-09-05,2017,3,1.86905679072482e-10,0.676841393331416,0.701050126339703,0.9999999999983453,1,1
002A,2018-06-26,2018,2,1.2659060526288e-11,0.61460284271053,0.650262676432202,0.999999999998995,1,1
002B,2006-05-09,2006,2,0.577081615828524,0.577081615828524,0.445705024311183,0.005016076448748832,2.0655164930803862e-4,0.037720709132943474
002B,2006-07-18,2006,3,0.120397068848112,0.0208347673680595,0.0123835989179746,0.005150955219892305,2.1837361017499392e-4,0.04283568103417894
002B,2006-10-25,2006,4,0.0135442642807466,0.0208347673680595,0.0123835989179746,0.005810863271125965,4.1837597743532643e-4,0.04956839031639605
002B,2006-12-12,2006,4,0.0013753988240838,0.0208347673680595,0.0123835989179746,0.005810863271125965,4.1837597743532643e-4,0.04956839031639605
002B,2007-05-08,2007,2,0.00848564762344916,0.116778265170915,0.617441995079647,0.20482126620804783,0.03399048326481343,0.10332265848197228
002B,2008-05-07,2008,2,8.5775228213016e-4,0.116778265170915,0.617441995079647,0.21063406015517314,0.0379981592746513,0.17195369485842135
002C,2016-01-26,2016,1,0.0185195260907294,0.0185195260907294,0.0238781584291377,0.15850478946930713,0.20072319476424016,0.6134905144707018
002C,2016-06-28,2016,2,0.538926418224411,0.538926418224411,0.602438185604307,0.9083659257591798,0.7857362531988779,0.7761461995210082
002C,2016-08-09,2016,3,0.865604390201402,0.865604390201402,0.893047355619624,0.9918813002665371,0.952877720422901,0.8418325870814238
002C,2016-10-18,2016,4,0.999746220060407,0.999746220060407,0.999804235518961,0.9979737797984506,0.9999999982826824,0.9281669020726117
002D,2022-05-25,2022,2,0.0375322687680994,0.0375322687680994,0.0392493711880846,0.021661073567612075,0.004664685722129279,0.016175211668159942
002E,2013-05-22,2013,2,0.0208347673680595,0.0208347673680595,0.0402984922629038,0.45512412119366863,0.36067763230581107,0.9617072137678075
002E,2013-07-16,2013,3,0.993211480779589,0.993211480779589,0.996548468845929,0.9999996444664461,1,0.9999611035587709
002E,2013-09-24,2013,3,0.999999241687121,0.999999241687121,0.999999615736933,0.9999996444664461,1,0.9999611035587709
002E,2014-08-12,2014,3,0.999999999953854,0.999999999953854,0.999999999976179,0.9999999999781999,1,0.9999977683542889
002F,2010-01-26,2010,1,0.0208347673680595,0.0208347673680595,0.0289186368305145,0.004853940842942367,0.0017077322767222946,0.26185651231815416
002F,2010-06-16,2010,2,0.0208347673680595,0.0208347673680595,0.0289186368305145,0.025511066191190986,0.015054909534272748,0.3261708364631353
002F,2010-11-30,2010,4,0.00212988061239034,0.0208347673680595,0.228915662650602,0.04313232244533664,0.03404006646737906,0.3828670072887563
002F,2012-06-27,2012,2,0.950588638862073,0.994812905266446,0.999694988896631,0.9995836341531377,0.9999999998830147,0.9784660579731911
002G,2003-01-22,2003,1,0.107280137099415,0.107280137099415,0.0886866371126443,1.7265935753491224e-4,8.116018449974755e-7,0.16517536549619571
002G,2005-02-01,2005,1,0.107280137099415,0.107280137099415,0.0675029596575904,5.117222295236918e-4,9.518825993332916e-6,0.2981184199131384
002G,2005-08-16,2005,3,0.107280137099415,0.107280137099415,0.0675029596575904,6.698509411332198e-4,1.9910410394661604e-5,0.31660884600752043
002G,2005-10-11,2005,4,0.107280137099415,0.107280137099415,0.0675029596575904,6.973960474796985e-4,3.1079442378191545e-5,0.32308491700247094
002G,2007-06-06,2007,2,0.0208347673680595,0.0208347673680595,0.0253931911946848,0.0018049238096742816,5.663543645917073e-4,0.409629752179918
002G,2007-09-11,2007,3,0.0208347673680595,0.0208347673680595,0.0253931911946848,0.003303291219533261,0.0014542430197053583,0.4139390733593679
002H,2020-01-21,2020,1,0.0141634159465505,0.0141634159465505,0.0131486788085586,0.009523853683966842,0.0029180632426931224,0.021231499231721546
002J,2023-05-23,2023,2,0.336406364798358,0.336406364798358,0.185408091946882,0.36408259061644427,0.008228513202461785,0.012710395951362535
002J,2023-07-18,2023,3,0.547827614647489,0.547827614647489,0.352314574543835,0.39118362480871854,0.014745696304723577,0.017685828513621913
002K,2012-01-24,2012,1,0.0208347673680595,0.0208347673680595,0.0351930026149125,1.588829758530153e-6,6.854238171551783e-6,0.10657633792409986
002K,2012-06-26,2012,2,0.0208347673680595,0.0208347673680595,0.0351930026149125,5.564315232149274e-6,2.602073956997529e-5,0.1209459340144597
002K,2013-06-18,2013,2,0.0208347673680595,0.0208347673680595,0.0402984922629038,8.931871280311604e-5,6.386984930480565e-4,0.18405031427253105
002K,2014-01-28,2014,1,0.0208347673680595,0.0208347673680595,0.0381900477337024,5.012136330403103e-4,0.0047337186899004775,0.2295763760910888
002K,2014-11-04,2014,4,0.336406364798358,0.336406364798358,0.486124878770181,0.0053221854723170875,0.050243278493711394,0.25704663503432323
002K,2015-01-27,2015,1,0.033195531009152,0.336406364798358,0.486124878770181,0.005408148344174872,0.05258885915922279,0.285234797827321
002K,2015-06-23,2015,2,0.159097005051527,0.736386033099173,0.821297577279446,0.005689602600535151,0.05500708038297117,0.2987333332588606
002K,2015-09-08,2015,3,0.0165512928788731,0.0185195260907294,0.0282432226213345,0.005693979802307391,0.05508416151247243,0.3041767615538195
002K,2016-06-28,2016,2,0.00149483971794905,0.0185195260907294,0.0238781584291377,0.0057199512423084685,0.05525522469290401,0.3543524698480517
002K,2016-10-19,2016,4,1.3315288738338e-4,0.0185195260907294,0.0238781584291377,0.005849045005452727,0.055827219400807905,0.36582266189865803
002K,2017-01-24,2017,1,1.18458813987479e-5,0.0185195260907294,0.0206894129725413,0.007716114992025235,0.058604488854362494,0.39592142501159533
002L,2011-01-25,2011,1,0.568609593670189,0.568609593670189,0.647531545748927,0.8977613047096021,0.6725337755594659,0.1592870708731748
002M,2018-01-30,2018,1,0.0141634159465505,0.0141634159465505,0.0164743973261407,0.010199719053032883,0.006046905851643874,0.04386510719536373
002N,2009-05-19,2009,2,0.0208347673680595,0.0208347673680595,0.0234124165068221,0.003393426951074756,1.1264075030911586e-5,0.035246341090224204
002N,2009-10-27,2009,4,0.0208347673680595,0.0208347673680595,0.0234124165068221,0.013924132396592424,1.1540622119537034e-4,0.04514565615395254
002N,2010-05-24,2010,2,0.0208347673680595,0.0208347673680595,0.0289186368305145,0.49914858631270154,0.004761572725325525,0.09236677969292356
002N,2010-09-21,2010,3,0.116778265170915,0.116778265170915,0.648473008682998,0.6931390394346054,0.0069682486987324745,0.09812421617607729
002N,2011-01-11,2011,1,0.451027179953482,0.451027179953482,0.919609216566188,0.7657957347825235,0.013397704119638558,0.14775874024021193
002N,2011-05-17,2011,2,0.0761389851080191,0.451027179953482,0.919609216566188,0.7890799610040558,0.021263883003517847,0.16787072640569667
002N,2011-07-12,2011,3,0.338670793671905,0.836204795612119,0.986112689180314,0.8976259393113288,0.0804407447211267,0.17597592383613134
002N,2011-09-20,2011,3,0.760888117265129,0.969440237835567,0.997738282662006,0.8976259393113288,0.0804407447211267,0.17597592383613134
002P,2008-05-06,2008,2,0.0208347673680595,0.0208347673680595,0.0323551419465975,2.3111124963314466e-5,5.143103161503232e-6,0.02727813916866717
002P,2008-07-23,2008,3,0.0208347673680595,0.0208347673680595,0.0323551419465975,7.595550873598902e-5,3.449337676163151e-5,0.031770027423098465
002P,2008-10-21,2008,4,0.0208347673680595,0.0208347673680595,0.0323551419465975,3.3396212489871115e-4,5.296391770919241e-4,0.037687431575211774
002P,2009-06-02,2009,2,0.00212988061239034,0.0208347673680595,0.0234124165068221,0.003746753715686972,0.003248358284720763,0.08828707973025042
002P,2009-07-21,2009,3,2.1406064904636e-4,0.0208347673680595,0.0234124165068221,0.005124023648501467,0.004543957837789937,0.09448041464087502
002P,2010-05-11,2010,2,2.14767744851815e-5,0.0208347673680595,0.228915662650602,0.013027534196413679,0.010488669514751608,0.16719849135178116
002P,2012-05-30,2012,2,2.81524832889391e-5,0.0271353632793402,0.322800644941756,0.29271678112924715,0.40201234085741205,0.34708119633707
002Q,2024-05-21,2024,2,0.0141634159465505,0.0141634159465505,0.00408804792990059,0.0015269023793720057,1.7704136849233063e-4,0.010403953811456899
002Q,2024-08-06,2024,3,0.336406364798358,0.336406364798358,0.126516877748927,0.004951517812060781,9.752927500951826e-4,0.014785607495178245
002Q,2025-05-20,2025,2,0.0431489692955137,0.336406364798358,0.126516877748927,0.01182510429789255,0.004960916990524013,0.06123149318358762
002R,2004-01-14,2004,1,0.107280137099415,0.107280137099415,0.0744255990744436,0.07299758270906305,0.0137755354860583,0.18202911571833785
002S,2021-01-12,2021,1,0.0141634159465505,0.0141634159465505,0.0153893895396351,6.734145936799149e-4,3.38816170817728e-4,0.0166677310341291
002S,2021-08-24,2021,3,0.0141634159465505,0.0141634159465505,0.0153893895396351,0.005244354610107172,0.003680883674717462,0.03645395785004365
002T,2017-01-24,2017,1,0.0185195260907294,0.0185195260907294,0.0206894129725413,0.0812861075169693,0.060488918344403446,0.05536999645384715
002T,2017-07-11,2017,3,0.470890349937303,0.470890349937303,0.499109834129489,0.6232341779954965,0.3865723695689952,0.08103272694712137
002T,2019-10-02,2019,4,0.992467256863991,0.992467256863991,0.993182154137081,0.9885977572496601,0.7707014221616443,0.21370262753833602
002V,2015-01-27,2015,1,0.0141634159465505,0.0141634159465505,0.021650384984387,1.5260912147679953e-15,4.5061052503681765e-13,0.05337009769381271
002V,2015-06-23,2015,2,0.0185195260907294,0.0185195260907294,0.0282432226213345,1.3338302842922546e-14,3.3393648617137277e-12,0.0636250730555382
002V,2015-09-08,2015,3,0.0185195260907294,0.0185195260907294,0.0282432226213345,1.6204583781487932e-13,4.4383049664078705e-11,0.06776050117892508
002V,2016-01-26,2016,1,0.0185195260907294,0.0185195260907294,0.0238781584291377,5.3428722275411165e-12,1.4222040615293341e-9,0.09599984437622218
002V,2017-06-13,2017,2,0.0141634159465505,0.0141634159465505,0.0158311408130836,3.028750024242121e-10,2.7775524126678632e-8,0.14522530075344922
002V,2018-05-23,2018,2,0.0141634159465505,0.0141634159465505,0.0164743973261407,3.13717888385593e-9,1.4370625747142967e-7,0.17946927611392358
002V,2018-08-21,2018,3,0.0141634159465505,0.0141634159465505,0.0164743973261407,1.1682768301086983e-8,3.256247065052796e-7,0.18270302290964932
002V,2018-09-04,2018,3,0.0141634159465505,0.0141634159465505,0.0164743973261407,1.1682768301086983e-8,3.256247065052796e-7,0.18270302290964932
002V,2018-10-31,2018,4,0.0141634159465505,0.0141634159465505,0.0164743973261407,5.772326486031931e-7,7.119521082920839e-6,0.1874324310954151
002V,2019-05-21,2019,2,0.0141634159465505,0.0141634159465505,0.0154425535328556,8.731650528343689e-5,1.76408673659383e-4,0.2192918259781057
002V,2019-07-16,2019,3,0.0141634159465505,0.0141634159465505,0.0154425535328556,4.5412817147425915e-4,6.409125410937553e-4,0.22321514447434698
002V,2019-10-23,2019,4,0.0141634159465505,0.0141634159465505,0.0154425535328556,0.0021100845999382956,0.002915906498849836,0.22839117217700142
002V,2020-08-18,2020,3,0.470890349937303,0.470890349937303,0.452161721072988,0.29457973888986044,0.08781114741296539,0.2702448044841145
002W,2005-05-04,2005,2,0.107280137099415,0.107280137099415,0.0675029596575904,0.06773342749378149,0.015994870244269904,0.10761706112405543
002X,2025-05-21,2025,2,0.96913878961583,0.96913878961583,0.971865420817371,0.9632797542989044,0.15174837880543607,0.012198142518006713
002Y,2007-01-09,2007,1,0.0208347673680595,0.0208347673680595,0.0253931911946848,0.0011346517946606819,3.743195496205813e-4,0.040510807257423086
002Y,2007-05-22,2007,2,0.00212988061239034,0.0208347673680595,0.0253931911946848,0.0016050723793949225,5.45753421018728e-4,0.058086862468430346
002Y,2011-05-18,2011,2,2.1406064904636e-4,0.0208347673680595,0.0288029520467682,0.05739948868429538,0.046529596010258654,0.35869170890233665
002Z,2019-06-26,2019,2,0.0141634159465505,0.0141634159465505,0.0154425535328556,0.2508287936751887,0.019379450574124157,0.02709885500421651
003A,2014-05-20,2014,2,0.0141634159465505,0.0141634159465505,0.0261096707720885,5.808424597085731e-16,2.5962647062747425e-15,0.10369469520769128
003A,2014-08-12,2014,3,0.0141634159465505,0.0141634159465505,0.0261096707720885,2.496760767113665e-15,1.2157046694782165e-14,0.10824603132554407
003A,2014-09-23,2014,3,0.0141634159465505,0.0141634159465505,0.0261096707720885,2.496760767113665e-15,1.2157046694782165e-14,0.10824603132554407
003A,2014-12-09,2014,4,0.0141634159465505,0.0141634159465505,0.0261096707720885,1.6317650724733402e-14,5.899023832378784e-13,0.11485400657235441
003A,2015-05-20,2015,2,0.0185195260907294,0.0185195260907294,0.0282432226213345,2.902507438721807e-12,4.443296903281193e-11,0.15552828213286476
003A,2015-06-24,2015,2,0.0185195260907294,0.0185195260907294,0.0282432226213345,2.902507438721807e-12,4.443296903281193e-11,0.15552828213286476
003A,2015-07-14,2015,3,0.0185195260907294,0.0185195260907294,0.0282432226213345,6.024593477086404e-10,7.569540677000283e-9,0.1610155921566698
003A,2015-09-08,2015,3,0.0185195260907294,0.0185195260907294,0.0282432226213345,6.024593477086404e-10,7.569540677000283e-9,0.1610155921566698
003A,2015-10-13,2015,4,0.0185195260907294,0.0185195260907294,0.0282432226213345,1.3378806577191211e-7,2.348077563730233e-6,0.16900746968977665
003A,2016-07-13,2016,3,0.0185195260907294,0.0185195260907294,0.0238781584291377,3.87869766515858e-5,2.1800345378009695e-4,0.22833272515804331
003A,2018-06-26,2018,2,0.0141634159465505,0.0141634159465505,0.0164743973261407,0.001068627487556107,0.002849877160321446,0.33479539351210974
003A,2019-05-21,2019,2,0.0141634159465505,0.0141634159465505,0.0154425535328556,0.008755643594354861,0.010816433245768382,0.3795226061308012
003B,2006-05-09,2006,2,0.107280137099415,0.107280137099415,0.0661325505975349,0.03203448476038387,0.007088862310968569,0.38445496609329083
003B,2006-07-18,2006,3,0.0208347673680595,0.0208347673680595,0.0123835989179746,0.0418152706033121,0.01503389024323419,0.43658750532861984
003B,2006-10-24,2006,4,0.0208347673680595,0.0208347673680595,0.0123835989179746,0.08966875614756278,0.14944681989894157,0.5052082597711751
003B,2007-05-09,2007,2,0.994812905266446,0.994812905266446,0.999573036546722,0.999995915524445,0.9999999999989854,0.9987860408453877
003B,2007-07-31,2007,3,0.9999994215072,0.9999994215072,0.999999952609467,0.9999999973387516,1,0.9993315887043732
003C,2016-05-03,2016,2,0.0185195260907294,0.0185195260907294,0.0238781584291377,6.054676365968537e-4,0.0014024637856590238,0.0828787390856882
003C,2016-07-12,2016,3,0.0185195260907294,0.0185195260907294,0.0238781584291377,0.0020118221058640588,0.004126977975303546,0.09109137280723525
003D,2022-06-14,2022,2,0.0141634159465505,0.0141634159465505,0.0148278636963324,2.8569342086682587e-6,5.798604017881106e-6,0.011974773353253693
003D,2022-10-04,2022,4,0.0141634159465505,0.0141634159465505,0.0148278636963324,1.1725424067553592e-5,4.3818010582748144e-5,0.021270859630535346
003D,2022-11-22,2022,4,0.0141634159465505,0.0141634159465505,0.0148278636963324,1.1725424067553592e-5,4.3818010582748144e-5,0.021270859630535346
003D,2023-05-23,2023,2,0.0141634159465505,0.0141634159465505,0.00640910347715674,0.0048818588277270945,0.003569739735907529,0.06363210063300999
003E,2013-05-22,2013,2,0.0208347673680595,0.0208347673680595,0.0402984922629038,0.4551241543080506,0.36067763230581107,0.9617123399598254
003E,2013-07-16,2013,3,0.993211480779589,0.993211480779589,0.996548468845929,0.9999997172254332,1,0.9999664336556588
003E,2013-09-24,2013,3,0.999999241687121,0.999999241687121,0.999999615736933,0.9999997172254332,1,0.9999664336556588
003E,2014-05-20,2014,2,0.999999994877761,0.999999999953854,0.999999999976179,0.9999999999992921,1,0.9999999461585434
003E,2014-09-23,2014,3,0.9999999999654,0.999999999999997,0.999999999999999,0.9999999999999998,1,0.9999999776834239
003F,2010-05-11,2010,2,0.0208347673680595,0.0208347673680595,0.0289186368305145,0.012892722442932703,0.0050158047495613076,0.10038997428063293
003G,2003-05-13,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.01035943188213792,4.279975661629586e-5,0.1640370999866595
003G,2003-08-05,2003,3,0.107280137099415,0.107280137099415,0.0886866371126443,0.0129810480721142,9.786861781871869e-5,0.17170323693012413
003G,2003-10-28,2003,4,0.107280137099415,0.107280137099415,0.0886866371126443,0.014406122289527798,2.48707293975408e-4,0.18173486165595074
003G,2004-01-13,2004,1,0.107280137099415,0.107280137099415,0.0744255990744436,0.02306689271053537,0.001456320101682704,0.23046372156788295
003G,2004-05-26,2004,2,0.107280137099415,0.107280137099415,0.0744255990744436,0.047577123864918774,0.007765170310997681,0.253722571625838
003H,2020-01-22,2020,1,0.470890349937303,0.470890349937303,0.452161721072988,0.37328999546724956,0.0481351345578848,0.021231499231721546
003J,2023-06-06,2023,2,0.470890349937303,0.470890349937303,0.285498510749425,0.36027684044864633,0.03980634960861216,0.014081145466373114
003K,2012-05-29,2012,2,0.0208347673680595,0.0208347673680595,0.0351930026149125,0.024103632529853678,0.0169476772313821,0.20575362814598605
003L,2011-01-25,2011,1,0.999477237714441,0.999477237714441,0.999624878963191,0.9999214953537185,0.9999999999789887,0.95460900046506
003M,2018-01-30,2018,1,0.0141634159465505,0.0141634159465505,0.0164743973261407,7.495544554556598e-4,8.231277088018617e-4,0.03980012589583187
003M,2018-08-21,2018,3,0.0185195260907294,0.0185195260907294,0.0215257549165059,0.00564015849965422,0.006046091761847118,0.06487503684575484
003N,2009-05-19,2009,2,0.0208347673680595,0.0208347673680595,0.0234124165068221,0.013538573428972309,0.004401148742596783,0.3589380442117965
003N,2009-10-27,2009,4,0.0208347673680595,0.0208347673680595,0.0234124165068221,0.055552363909378816,0.045092024325830954,0.4597496654497393
003N,2010-05-24,2010,2,0.00212988061239034,0.0208347673680595,0.228915662650602,0.22604299841033182,0.1377978964941772,0.9406352610687103
003N,2010-09-21,2010,3,0.950588638862073,0.994812905266446,0.999626423506945,0.9999963004782294,0.9999999999981477,0.9992672474541007
003N,2010-11-16,2010,4,0.999994233037413,0.9999994215072,0.999999958537333,0.9999999997840077,1,0.9999612358465221
003N,2011-01-11,2011,1,0.999999999360169,0.999999999935818,0.999999999995393,0.9999999999999947,1,0.9999998331638918
003N,2011-05-17,2011,2,0.999999999999929,0.999999999999993,0.999999999999999,1,1,0.9999999993958252
003N,2011-07-12,2011,3,1,1,1,1,1,0.999999999999357
003N,2011-09-20,2011,3,1,1,1,1,1,0.999999999999357
003N,2012-06-13,2012,2,1,1,1,1,1,0.999999999999956
003P,2008-05-06,2008,2,0.0208347673680595,0.0208347673680595,0.0323551419465975,0.0039224400055856475,0.0017533996677234589,0.03457464863827874
003P,2008-07-23,2008,3,0.00212988061239034,0.0208347673680595,0.0323551419465975,0.0047123134422904795,0.002264386608720316,0.0402680523253515
003P,2008-10-21,2008,4,2.1406064904636e-4,0.0208347673680595,0.0323551419465975,0.008568779504563181,0.010884852683595717,0.047768276887773714
003P,2008-12-09,2008,4,2.14767744851815e-5,0.0208347673680595,0.0323551419465975,0.008568779504563181,0.010884852683595717,0.047768276887773714
003Q,2024-05-22,2024,2,0.0141634159465505,0.0141634159465505,0.00408804792990059,0.009500867086092194,0.0019430758097034634,0.012710156750502131
003R,2004-01-20,2004,1,0.107280137099415,0.107280137099415,0.0744255990744436,0.07299758270906305,0.0137755354860583,0.18202911571833785
003S,2021-01-13,2021,1,0.0141634159465505,0.0141634159465505,0.0153893895396351,0.07674639917060834,0.011481987443151296,0.015144692014334521
003S,2021-06-09,2021,2,0.470890349937303,0.470890349937303,0.491923182498897,0.4310406458996081,0.08000005618350844,0.02831325221335008
003S,2022-06-28,2022,2,0.830622911209694,0.830622911209694,0.839639854128551,0.5969290141356461,0.16451614000920953,0.0832667220555801
003T,2017-01-25,2017,1,0.0185195260907294,0.0185195260907294,0.0206894129725413,0.009646937536567082,0.00831710170924691,0.0660163355901452
003V,2015-01-27,2015,1,0.0141634159465505,0.0141634159465505,0.021650384984387,1.6201317837606272e-7,5.145632573192827e-7,0.08818038836075358
003V,2015-06-23,2015,2,0.0185195260907294,0.0185195260907294,0.0282432226213345,1.416023378427533e-6,3.813302985944625e-6,0.10512410308308484
003V,2015-09-08,2015,3,0.0185195260907294,0.0185195260907294,0.0282432226213345,1.720314026641702e-5,5.068209758981073e-5,0.11195683664955376
003V,2015-11-25,2015,4,0.0185195260907294,0.0185195260907294,0.0282432226213345,1.4777051664121327e-4,7.092792284019763e-4,0.12092205414337365
003V,2016-01-26,2016,1,0.0185195260907294,0.0185195260907294,0.0238781584291377,0.0062950002692963814,0.00769925432053648,0.1627613387245326
003V,2016-08-09,2016,3,0.538926418224411,0.538926418224411,0.602438185604307,0.21923267464032217,0.11436663596087855,0.1901908395600186
003W,2005-05-04,2005,2,0.107280137099415,0.107280137099415,0.0675029596575904,0.06773342749378149,0.015994870244269904,0.10761706112405543
003X,2025-05-21,2025,2,0.336406364798358,0.336406364798358,0.358003534515075,0.02878967288370803,0.0013636618484885227,0.011008396007221512
003X,2025-07-29,2025,3,0.033195531009152,0.336406364798358,0.358003534515075,0.030630305764848844,0.0025407536208345073,0.01578261904734764
003Y,2007-01-30,2007,1,0.0208347673680595,0.0208347673680595,0.0253931911946848,0.015712749355106467,0.008620107691602449,0.047693313700642434
003Z,2019-06-26,2019,2,0.0141634159465505,0.0141634159465505,0.0154425535328556,0.40631140757347906,0.013152247451639428,0.024495246218447987
003Z,2019-08-13,2019,3,0.0141634159465505,0.0141634159465505,0.0154425535328556,0.43462377743265346,0.021386181098282216,0.030483776477108548
004A,2014-05-21,2014,2,0.0141634159465505,0.0141634159465505,0.0261096707720885,3.443889184915569e-5,1.4349375716886982e-5,0.19370014596420157
004A,2014-08-12,2014,3,0.0141634159465505,0.0141634159465505,0.0261096707720885,3.81362000209236e-5,2.464547165595853e-5,0.2022019740335592
004A,2015-07-14,2015,3,0.0185195260907294,0.0185195260907294,0.0282432226213345,3.74154566788003e-4,8.368002471950764e-4,0.2817406796767299
004A,2016-05-03,2016,2,0.0185195260907294,0.0185195260907294,0.0238781584291377,0.005670085465009958,0.010757000191414847,0.343979592319719
004B,2006-05-09,2006,2,0.107280137099415,0.107280137099415,0.0661325505975349,0.0018715095463122473,3.7443814106408017e-4,0.04505507212869317
004B,2006-07-18,2006,3,0.0208347673680595,0.0208347673680595,0.0123835989179746,0.002442919831584353,7.940994857422871e-4,0.05116459215744398
004B,2006-10-24,2006,4,0.0208347673680595,0.0208347673680595,0.0123835989179746,0.00523860253696485,0.007893874500046864,0.05920640020677594
004B,2006-12-12,2006,4,0.00212988061239034,0.0208347673680595,0.0123835989179746,0.00523860253696485,0.007893874500046864,0.05920640020677594
004C,2016-06-28,2016,2,0.0185195260907294,0.0185195260907294,0.0238781584291377,1.6022188235377003e-8,4.760371066119748e-7,0.058049730698704165
004C,2016-08-09,2016,3,0.0185195260907294,0.0185195260907294,0.0238781584291377,5.323784547333145e-8,1.4008166731319015e-6,0.06380200421447281
004C,2016-10-18,2016,4,0.0185195260907294,0.0185195260907294,0.0238781584291377,2.2141398076813324e-7,5.905905234355523e-6,0.07136245337403524
004C,2017-01-24,2017,1,0.0185195260907294,0.0185195260907294,0.0206894129725413,1.0542150400683388e-5,6.209051010259066e-5,0.10795656438032322
004C,2017-09-06,2017,3,0.0185195260907294,0.0185195260907294,0.0206894129725413,3.6676911651952783e-4,9.231309824279273e-4,0.13201661218918667
004C,2018-08-21,2018,3,0.0141634159465505,0.0141634159465505,0.0164743973261407,0.007837006945616717,0.010353859007391117,0.19815342312400414
004D,2022-06-28,2022,2,0.0141634159465505,0.0141634159465505,0.0148278636963324,2.6787088717714475e-6,5.665381511172006e-6,0.011912644488022461
004D,2022-09-07,2022,3,0.0141634159465505,0.0141634159465505,0.0148278636963324,9.033922200579062e-6,2.8287980032850394e-5,0.01613548093385076
004D,2022-10-18,2022,4,0.0141634159465505,0.0141634159465505,0.0148278636963324,3.775969865933286e-5,1.3926400782695753e-4,0.021713251836958783
004D,2022-12-06,2022,4,0.0141634159465505,0.0141634159465505,0.0148278636963324,3.775969865933286e-5,1.3926400782695753e-4,0.021713251836958783
004E,2013-06-04,2013,2,0.0208347673680595,0.0208347673680595,0.0402984922629038,1.1860266698340179e-6,6.180247978855504e-7,0.1980936957147213
004E,2013-07-30,2013,3,0.0208347673680595,0.0208347673680595,0.0402984922629038,2.6059402104443766e-6,1.7135101889588206e-6,0.20597328140948476
004E,2013-10-09,2013,4,0.0208347673680595,0.0208347673680595,0.0402984922629038,6.952957280805562e-6,9.841408802731266e-6,0.21627251134671055
004E,2014-01-14,2014,1,0.0208347673680595,0.0208347673680595,0.0381900477337024,1.6723840755097252e-4,1.6609257626796673e-4,0.2678111157695533
004E,2014-06-03,2014,2,0.0141634159465505,0.0141634159465505,0.0261096707720885,0.002675977924946812,0.002356665677853145,0.2923199466043353
004F,2010-05-11,2010,2,0.945128697527066,0.945128697527066,0.960169769434688,0.9997570127743038,0.9993345681018478,0.09143460692819129
004F,2010-09-07,2010,3,0.999285532730607,0.999285532730607,0.999489399302667,0.9999860320498578,0.9999327962961293,0.09983244366048877
004G,2003-05-13,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.08695616227675618,0.013312603444763288,0.2250496607241108
004H,2020-07-21,2020,3,0.0141634159465505,0.0141634159465505,0.0131486788085586,0.009523853683966842,0.0029180632426931224,0.021231499231721546
004J,2023-06-06,2023,2,0.0141634159465505,0.0141634159465505,0.00640910347715674,0.00900954202832351,0.002393479765151542,0.014081145466373114
004K,2012-05-29,2012,2,0.217562605061461,0.217562605061461,0.322800644941756,0.2953241039715939,0.484649983280319,0.18942161734455618
004K,2012-07-18,2012,3,0.26712525949486,0.26712525949486,0.384554561294284,0.32339446556003393,0.5198790543167464,0.19901856529090375
004L,2011-01-26,2011,1,0.0208347673680595,0.0208347673680595,0.0288029520467682,0.057062950799586065,0.008675969807378593,0.14619852403912917
004L,2011-05-24,2011,2,0.568609593670189,0.568609593670189,0.647531545748927,0.304177008204519,0.0703302240510922,0.17083454727081832
