tattoo,primary,origin_year,origin_SG,origin_zone,origin_sett,origin_x,origin_y,n_loc_obs,entry_group,next_primary,next_year,dest_x,dest_y,dest_SG,dest_zone,dest_sett,observed_category,observed_distance_m
T025,18,1993,4,1,ARTHURS,380534,200550,2,1,19,1994,380625,200466,4,1,BRAMBLE,same_SG,123.84264209067892
T025,19,1994,4,1,BRAMBLE,380625,200466,1,1,20,1995,380390,200637,4,1,MEAD,same_SG,290.6303494131334
T025,22,1997,4,1,ARTHURS,380534,200550,1,1,23,1998,380534,200550,4,1,ARTHURS,same_SG,0
T025,23,1998,4,1,ARTHURS,380534,200550,2,1,24,1999,380534,200550,4,1,ARTHURS,same_SG,0
T030,17,1992,12,1,TOP,381795,200962,3,1,18,1993,381795,200962,12,1,TOP,same_SG,0
T030,18,1993,12,1,TOP,381795,200962,3,1,19,1994,381795,200962,12,1,TOP,same_SG,0
T030,19,1994,12,1,TOP,381795,200962,2,1,20,1995,381795,200962,12,1,TOP,same_SG,0
T031,17,1992,3,1,BEECH,380931,201164,2,1,18,1993,380931,201164,3,1,BEECH,same_SG,0
T031,18,1993,3,1,BEECH,380931,201164,2,1,19,1994,380834,201150,3,1,CHESNUT,same_SG,98.00510190801293
T032,17,1992,9,1,LAURELS,381180,201357,2,1,18,1993,381180,201357,9,1,LAURELS,same_SG,0
T032,18,1993,9,1,LAURELS,381180,201357,3,1,19,1994,381180,201357,9,1,LAURELS,same_SG,0
T032,19,1994,9,1,LAURELS,381180,201357,3,1,20,1995,381180,201357,9,1,LAURELS,same_SG,0
T032,20,1995,9,1,LAURELS,381180,201357,1,1,21,1996,381180,201357,9,1,LAURELS,same_SG,0
T032,21,1996,9,1,LAURELS,381180,201357,1,1,22,1997,381180,201357,9,1,LAURELS,same_SG,0
T032,22,1997,9,1,LAURELS,381180,201357,2,1,23,1998,381180,201357,9,1,LAURELS,same_SG,0
T032,23,1998,9,1,LAURELS,381180,201357,1,1,24,1999,381737,201220,11,1,TAXUS,neighbour_SG,573.6009065543743
T032,24,1999,11,1,TAXUS,381737,201220,1,1,25,2000,381737,201220,11,1,TAXUS,same_SG,0
T033,17,1992,9,1,LAURELS,381180,201357,1,1,18,1993,381180,201357,9,1,LAURELS,same_SG,0
T033,18,1993,9,1,LAURELS,381180,201357,2,1,19,1994,381180,201357,9,1,LAURELS,same_SG,0
T033,19,1994,9,1,LAURELS,381180,201357,2,1,20,1995,381180,201357,9,1,LAURELS,same_SG,0
T033,20,1995,9,1,LAURELS,381180,201357,1,1,21,1996,380931,201164,3,1,BEECH,neighbour_SG,315.03968004046726
T033,21,1996,3,1,BEECH,380931,201164,1,1,22,1997,381357,201285,10,1,SEPTICTANK,nonneighbour_SG,442.8509907406779
T033,22,1997,10,1,SEPTICTANK,381357,201285,1,1,23,1998,381180,201357,9,1,LAURELS,neighbour_SG,191.08375127153016
T033,23,1998,9,1,LAURELS,381180,201357,1,1,24,1999,381619,201268,11,1,YEW,neighbour_SG,447.93079822669034
T041,17,1992,3,1,BEECH,380931,201164,2,1,18,1993,380931,201164,3,1,BEECH,same_SG,0
T047,17,1992,22,1,WOODFARM,383337,200429,2,1,18,1993,383337,200429,22,1,WOODFARM,same_SG,0
T047,18,1993,22,1,WOODFARM,383337,200429,3,1,19,1994,383337,200429,22,1,WOODFARM,same_SG,0
T047,19,1994,22,1,WOODFARM,383337,200429,3,1,20,1995,383337,200429,22,1,WOODFARM,same_SG,0
T047,20,1995,22,1,WOODFARM,383337,200429,2,1,21,1996,382931,200706,21,1,COLLIERSWOOD,neighbour_SG,491.49262456317695
T047,21,1996,21,1,COLLIERSWOOD,382931,200706,1,1,22,1997,382931,200706,21,1,COLLIERSWOOD,same_SG,0
T047,22,1997,21,1,COLLIERSWOOD,382931,200706,4,1,23,1998,382931,200706,21,1,COLLIERSWOOD,same_SG,0
T047,23,1998,21,1,COLLIERSWOOD,382931,200706,3,1,24,1999,382931,200706,21,1,COLLIERSWOOD,same_SG,0
T047,24,1999,21,1,COLLIERSWOOD,382931,200706,3,1,25,2000,382931,200706,21,1,COLLIERSWOOD,same_SG,0
T047,25,2000,21,1,COLLIERSWOOD,382931,200706,1,1,26,2001,382931,200706,21,1,COLLIERSWOOD,same_SG,0
T047,26,2001,21,1,COLLIERSWOOD,382931,200706,3,1,27,2002,382931,200706,21,1,COLLIERSWOOD,same_SG,0
T047,27,2002,21,1,COLLIERSWOOD,382931,200706,3,1,28,2003,382931,200706,21,1,COLLIERSWOOD,same_SG,0
T048,17,1992,22,1,WOODFARM,383337,200429,3,1,18,1993,383337,200429,22,1,WOODFARM,same_SG,0
T048,18,1993,22,1,WOODFARM,383337,200429,3,1,19,1994,383337,200429,22,1,WOODFARM,same_SG,0
T048,19,1994,22,1,WOODFARM,383337,200429,2,1,20,1995,383337,200429,22,1,WOODFARM,same_SG,0
T048,20,1995,22,1,WOODFARM,383337,200429,1,1,21,1996,383337,200429,22,1,WOODFARM,same_SG,0
T048,21,1996,22,1,WOODFARM,383337,200429,1,1,22,1997,383337,200429,22,1,WOODFARM,same_SG,0
T048,22,1997,22,1,WOODFARM,383337,200429,1,1,23,1998,383337,200429,22,1,WOODFARM,same_SG,0
T050,17,1992,17,1,TOPOAK,382616,201525,3,1,18,1993,382624,201274,17,1,OLDOAK,same_SG,251.127457678367
T050,18,1993,17,1,OLDOAK,382624,201274,2,1,19,1994,382624,201274,17,1,OLDOAK,same_SG,0
T050,19,1994,17,1,OLDOAK,382624,201274,1,1,20,1995,382624,201274,17,1,OLDOAK,same_SG,0
T050,20,1995,17,1,OLDOAK,382624,201274,2,1,21,1996,382440,200974,15,1,NEEDLES,neighbour_SG,351.93181157718607
T050,21,1996,15,1,NEEDLES,382440,200974,1,1,22,1997,382464,200922,15,1,KENNEL,same_SG,57.271284253105414
T050,22,1997,15,1,KENNEL,382464,200922,1,1,23,1998,382464,200922,15,1,KENNEL,same_SG,0
T050,23,1998,15,1,KENNEL,382464,200922,1,1,24,1999,382464,200922,15,1,KENNEL,same_SG,0
T050,24,1999,15,1,KENNEL,382464,200922,1,1,25,2000,382464,200922,15,1,KENNEL,same_SG,0
T050,25,2000,15,1,KENNEL,382464,200922,2,1,26,2001,382464,200922,15,1,KENNEL,same_SG,0
T051,17,1992,18,1,NETTLE,383024,201142,2,1,18,1993,383024,201142,18,1,NETTLE,same_SG,0
T051,18,1993,18,1,NETTLE,383024,201142,2,1,19,1994,383024,201142,18,1,NETTLE,same_SG,0
T051,19,1994,18,1,NETTLE,383024,201142,1,1,20,1995,383024,201142,18,1,NETTLE,same_SG,0
T051,20,1995,18,1,NETTLE,383024,201142,1,1,21,1996,383024,201142,18,1,NETTLE,same_SG,0
T073,21,1996,16,1,WALL,382201,200574,1,1,22,1997,383375,201417,999,2,ATCOMBEWEST,peripheral,1445.3113851347052
T073,23,1998,18,1,HOLLOWTREE,382930,201326,1,1,24,1999,383024,201142,18,1,NETTLE,same_SG,206.6204249342257
T077,17,1992,4,1,ARTHURS,380534,200550,2,1,18,1993,380534,200550,4,1,ARTHURS,same_SG,0
T077,18,1993,4,1,ARTHURS,380534,200550,1,1,19,1994,380534,200550,4,1,ARTHURS,same_SG,0
T077,19,1994,4,1,ARTHURS,380534,200550,2,1,20,1995,380534,200550,4,1,ARTHURS,same_SG,0
T077,20,1995,4,1,ARTHURS,380534,200550,1,1,21,1996,380390,200637,4,1,MEAD,same_SG,168.24089871371942
T078,17,1992,4,1,ARTHURS,380534,200550,2,1,18,1993,380534,200550,4,1,ARTHURS,same_SG,0
T080,17,1992,4,1,ARTHURS,380534,200550,2,1,18,1993,380534,200550,4,1,ARTHURS,same_SG,0
T080,18,1993,4,1,ARTHURS,380534,200550,1,1,19,1994,380534,200550,4,1,ARTHURS,same_SG,0
T080,19,1994,4,1,ARTHURS,380534,200550,1,1,20,1995,380534,200550,4,1,ARTHURS,same_SG,0
T081,17,1992,2,1,BOX,380621,201409,1,1,18,1993,380621,201409,2,1,BOX,same_SG,0
T081,18,1993,2,1,BOX,380621,201409,4,1,19,1994,381022,201589,6,1,CEDAR,neighbour_SG,439.5463570546342
T081,19,1994,6,1,CEDAR,381022,201589,2,1,20,1995,381022,201589,6,1,CEDAR,same_SG,0
T081,20,1995,6,1,CEDAR,381022,201589,1,1,21,1996,381022,201589,6,1,CEDAR,same_SG,0
T082,17,1992,2,1,BOX,380621,201409,1,1,18,1993,380621,201409,2,1,BOX,same_SG,0
T082,18,1993,2,1,BOX,380621,201409,4,1,19,1994,380621,201409,2,1,BOX,same_SG,0
T082,19,1994,2,1,BOX,380621,201409,2,1,20,1995,380621,201409,2,1,BOX,same_SG,0
T082,20,1995,2,1,BOX,380621,201409,2,1,21,1996,380621,201409,2,1,BOX,same_SG,0
T083,17,1992,2,1,LARCH,380541,201242,2,1,18,1993,380621,201409,2,1,BOX,same_SG,185.17289218457435
T083,18,1993,2,1,BOX,380621,201409,3,1,19,1994,380621,201409,2,1,BOX,same_SG,0
T083,19,1994,2,1,BOX,380621,201409,2,1,20,1995,380621,201409,2,1,BOX,same_SG,0
T084,17,1992,4,1,ARTHURS,380534,200550,2,1,18,1993,380534,200550,4,1,ARTHURS,same_SG,0
T084,18,1993,4,1,ARTHURS,380534,200550,4,1,19,1994,380534,200550,4,1,ARTHURS,same_SG,0
T084,19,1994,4,1,ARTHURS,380534,200550,1,1,20,1995,380534,200550,4,1,ARTHURS,same_SG,0
T085,17,1992,2,1,BOX,380621,201409,1,1,18,1993,380621,201409,2,1,BOX,same_SG,0
T085,18,1993,2,1,BOX,380621,201409,2,1,19,1994,380621,201409,2,1,BOX,same_SG,0
T085,19,1994,2,1,BOX,380621,201409,2,1,20,1995,380541,201242,2,1,LARCH,same_SG,185.17289218457435
T086,17,1992,2,1,BOX,380621,201409,1,1,18,1993,380621,201409,2,1,BOX,same_SG,0
T086,18,1993,2,1,BOX,380621,201409,2,1,19,1994,380621,201409,2,1,BOX,same_SG,0
T086,19,1994,2,1,BOX,380621,201409,1,1,20,1995,380621,201409,2,1,BOX,same_SG,0
T087,17,1992,5,1,JACKSMIREY,380678,200030,2,1,18,1993,380590,200530,4,1,CLAY,neighbour_SG,507.68494167150556
T087,18,1993,4,1,CLAY,380590,200530,1,1,19,1994,380678,200030,5,1,JACKSMIREY,neighbour_SG,507.68494167150556
T087,19,1994,5,1,JACKSMIREY,380678,200030,2,1,20,1995,380678,200030,5,1,JACKSMIREY,same_SG,0
T087,20,1995,5,1,JACKSMIREY,380678,200030,1,1,21,1996,380678,200030,5,1,JACKSMIREY,same_SG,0
T088,17,1992,2,1,BOX,380621,201409,1,1,18,1993,380621,201409,2,1,BOX,same_SG,0
T089,17,1992,1,1,CORRAL,380279,201409,1,1,18,1993,380190,201400,1,1,WEST,same_SG,89.45389874119518
T089,20,1995,1,1,CORRAL,380279,201409,2,1,21,1996,380190,201400,1,1,WEST,same_SG,89.45389874119518
T090,17,1992,1,1,WEST,380190,201400,1,1,18,1993,380190,201400,1,1,WEST,same_SG,0
T093,17,1992,13,1,CHERRIES,381841,201313,2,1,18,1993,381841,201313,13,1,CHERRIES,same_SG,0
T093,18,1993,13,1,CHERRIES,381841,201313,3,1,19,1994,381841,201313,13,1,CHERRIES,same_SG,0
T094,17,1992,22,1,WOODFARM,383337,200429,1,1,18,1993,383337,200429,22,1,WOODFARM,same_SG,0
T102,17,1992,5,1,JACKSMIREY,380678,200030,1,1,18,1993,380866,199947,999,2,WASPNEST,peripheral,205.50669088864237
T102,21,1996,5,1,JACKSMIREY,380678,200030,2,1,22,1997,380678,200030,5,1,JACKSMIREY,same_SG,0
T102,24,1999,5,1,JACKSMIREY,380678,200030,1,1,25,2000,380678,200030,5,1,JACKSMIREY,same_SG,0
T106,17,1992,16,1,PEGLARS,382355,200596,1,1,18,1993,382355,200596,16,1,PEGLARS,same_SG,0
T106,18,1993,16,1,PEGLARS,382355,200596,3,1,19,1994,382355,200596,16,1,PEGLARS,same_SG,0
T107,17,1992,20,1,PARKMILL,383730,200924,1,1,18,1993,383730,200924,20,1,PARKMILL,same_SG,0
T108,17,1992,18,1,NETTLE,383024,201142,1,1,18,1993,383024,201142,18,1,NETTLE,same_SG,0
T108,18,1993,18,1,NETTLE,383024,201142,1,1,19,1994,383126,200958,19,1,DAM,neighbour_SG,210.38060747131613
U003,26,2001,22,1,WOODFARM,383337,200429,2,1,27,2002,383337,200429,22,1,WOODFARM,same_SG,0
U003,27,2002,22,1,WOODFARM,383337,200429,3,1,28,2003,383337,200429,22,1,WOODFARM,same_SG,0
U005,26,2001,22,1,WOODFARM,383337,200429,2,1,27,2002,383337,200429,22,1,WOODFARM,same_SG,0
U005,27,2002,22,1,WOODFARM,383337,200429,2,1,28,2003,383337,200429,22,1,WOODFARM,same_SG,0
U008,26,2001,18,1,NETTLE,383024,201142,2,1,27,2002,382624,201274,17,1,OLDOAK,neighbour_SG,421.2172835960082
U008,27,2002,17,1,OLDOAK,382624,201274,2,1,28,2003,382616,201525,17,1,TOPOAK,same_SG,251.127457678367
U008,28,2003,17,1,TOPOAK,382616,201525,1,1,29,2004,382624,201274,17,1,OLDOAK,same_SG,251.127457678367
U008,29,2004,17,1,OLDOAK,382624,201274,1,1,30,2005,383126,200958,19,1,DAM,neighbour_SG,593.1778822579278
U008,30,2005,19,1,DAM,383126,200958,1,1,31,2006,382930,201326,18,1,HOLLOWTREE,neighbour_SG,416.94124286282835
U008,31,2006,18,1,HOLLOWTREE,382930,201326,1,1,32,2007,382624,201274,17,1,OLDOAK,neighbour_SG,310.3868553917836
U009,26,2001,18,1,NETTLE,383024,201142,2,1,27,2002,383024,201142,18,1,NETTLE,same_SG,0
U009,27,2002,18,1,NETTLE,383024,201142,2,1,28,2003,383024,201142,18,1,NETTLE,same_SG,0
U009,28,2003,18,1,NETTLE,383024,201142,2,1,29,2004,382930,201326,18,1,HOLLOWTREE,same_SG,206.6204249342257
U010,26,2001,7,1,BOXWOOD,381241,201774,2,1,27,2002,381241,201774,7,1,BOXWOOD,same_SG,0
U019,26,2001,11,1,TAXUS,381737,201220,3,1,27,2002,381737,201220,11,1,TAXUS,same_SG,0
U020,26,2001,11,1,TAXUS,381737,201220,2,1,27,2002,381737,201220,11,1,TAXUS,same_SG,0
U023,26,2001,3,1,BEECH,380931,201164,1,1,27,2002,380931,201164,3,1,BEECH,same_SG,0
U024,26,2001,3,1,BEECH,380931,201164,1,1,27,2002,380931,201164,3,1,BEECH,same_SG,0
U025,26,2001,5,1,JACKSMIREY,380678,200030,2,1,27,2002,380678,200030,5,1,JACKSMIREY,same_SG,0
U034,26,2001,4,1,OPEN,380812,200417,1,1,27,2002,380534,200550,4,1,ARTHURS,same_SG,308.1768972522113
U034,27,2002,4,1,ARTHURS,380534,200550,1,1,28,2003,380841,200432,4,1,JUNCTION,same_SG,328.89664029904594
U035,26,2001,4,1,OPEN,380812,200417,1,1,27,2002,381109,200408,4,1,THISTLEWOODBANK,same_SG,297.1363323459452
U035,27,2002,4,1,THISTLEWOODBANK,381109,200408,3,1,28,2003,380841,200432,4,1,JUNCTION,same_SG,269.0724809414742
U035,28,2003,4,1,JUNCTION,380841,200432,1,1,29,2004,380841,200432,4,1,JUNCTION,same_SG,0
U035,29,2004,4,1,JUNCTION,380841,200432,1,1,30,2005,380906,200398,4,1,EARTH,same_SG,73.35529974037323
U036,26,2001,4,1,JUNCTION,380841,200432,1,1,27,2002,380841,200432,4,1,JUNCTION,same_SG,0
U038,26,2001,4,1,ARTHURS,380534,200550,1,2,27,2002,380534,200550,4,1,ARTHURS,same_SG,0
U041,26,2001,20,1,PARKMILL,383730,200924,1,1,27,2002,383730,200924,20,1,PARKMILL,same_SG,0
U041,29,2004,20,1,PARKMILL,383730,200924,1,1,30,2005,383730,200924,20,1,PARKMILL,same_SG,0
U048,26,2001,12,1,TOP,381795,200962,2,1,27,2002,381795,200962,12,1,TOP,same_SG,0
U048,27,2002,12,1,TOP,381795,200962,3,1,28,2003,381795,200962,12,1,TOP,same_SG,0
U049,26,2001,12,1,TOP,381795,200962,2,1,27,2002,381795,200962,12,1,TOP,same_SG,0
U049,27,2002,12,1,TOP,381795,200962,4,1,28,2003,381737,201220,11,1,TAXUS,neighbour_SG,264.43902888945877
U050,26,2001,10,1,SEPTICTANK,381357,201285,2,1,27,2002,381357,201285,10,1,SEPTICTANK,same_SG,0
U050,27,2002,10,1,SEPTICTANK,381357,201285,2,1,28,2003,381230,201693,7,1,BULLPEN,neighbour_SG,427.3090216693301
U051,26,2001,10,1,SEPTICTANK,381357,201285,1,1,27,2002,381357,201285,10,1,SEPTICTANK,same_SG,0
U051,27,2002,10,1,SEPTICTANK,381357,201285,2,1,28,2003,381247,201345,10,1,HUNTINGGATE,same_SG,125.29964086141668
U051,28,2003,10,1,HUNTINGGATE,381247,201345,1,1,29,2004,381503,201484,13,1,OLDPONDDRAIN,neighbour_SG,291.30224853234483
U052,26,2001,3,1,CHESNUT,380834,201150,1,1,27,2002,380931,201164,3,1,BEECH,same_SG,98.00510190801293
U052,27,2002,3,1,BEECH,380931,201164,1,1,28,2003,380931,201164,3,1,BEECH,same_SG,0
U053,26,2001,10,1,SEPTICTANK,381357,201285,1,1,27,2002,381357,201285,10,1,SEPTICTANK,same_SG,0
U053,27,2002,10,1,SEPTICTANK,381357,201285,3,1,28,2003,381230,201693,7,1,BULLPEN,neighbour_SG,427.3090216693301
U054,26,2001,10,1,SEPTICTANK,381357,201285,1,1,27,2002,381357,201285,10,1,SEPTICTANK,same_SG,0
U054,27,2002,10,1,SEPTICTANK,381357,201285,3,1,28,2003,381241,201774,7,1,BOXWOOD,neighbour_SG,502.5703930794173
U056,26,2001,15,1,BOG,382099,200773,1,1,27,2002,382099,200773,15,1,BOG,same_SG,0
U057,26,2001,12,1,TOP,381795,200962,2,1,27,2002,381795,200962,12,1,TOP,same_SG,0
U057,27,2002,12,1,TOP,381795,200962,3,1,28,2003,381716,201013,12,1,SAPLING,same_SG,94.03190947758107
U057,31,2006,11,1,YEW,381619,201268,2,1,32,2007,381795,200962,12,1,TOP,neighbour_SG,353.0042492662093
U059,26,2001,16,1,FORK,382786,200771,1,1,27,2002,382786,200771,16,1,FORK,same_SG,0
U060,26,2001,21,1,COLLIERSWOOD,382931,200706,2,1,27,2002,382931,200706,21,1,COLLIERSWOOD,same_SG,0
U060,27,2002,21,1,COLLIERSWOOD,382931,200706,2,1,28,2003,382931,200706,21,1,COLLIERSWOOD,same_SG,0
U061,26,2001,15,1,CULDESAC,382399,200920,1,1,27,2002,382464,200922,15,1,KENNEL,same_SG,65.03076195155643
U061,27,2002,15,1,KENNEL,382464,200922,2,1,28,2003,382399,200920,15,1,CULDESAC,same_SG,65.03076195155643
U062,26,2001,15,1,CULDESAC,382399,200920,1,1,27,2002,382464,200922,15,1,KENNEL,same_SG,65.03076195155643
U062,27,2002,15,1,KENNEL,382464,200922,3,1,28,2003,382464,200922,15,1,KENNEL,same_SG,0
U062,28,2003,15,1,KENNEL,382464,200922,2,1,29,2004,382464,200922,15,1,KENNEL,same_SG,0
U063,26,2001,10,1,HUNTINGGATE,381247,201345,1,1,27,2002,381357,201285,10,1,SEPTICTANK,same_SG,125.29964086141668
U064,26,2001,12,1,TOP,381795,200962,1,1,27,2002,381795,200962,12,1,TOP,same_SG,0
U064,27,2002,12,1,TOP,381795,200962,2,1,28,2003,381737,201220,11,1,TAXUS,neighbour_SG,264.43902888945877
U064,28,2003,11,1,TAXUS,381737,201220,1,1,29,2004,381716,201013,12,1,SAPLING,neighbour_SG,208.06249061279644
U064,31,2006,11,1,TAXUS,381737,201220,1,1,32,2007,381737,201220,11,1,TAXUS,same_SG,0
U064,32,2007,11,1,TAXUS,381737,201220,1,1,33,2008,381795,200962,12,1,TOP,neighbour_SG,264.43902888945877
U064,33,2008,12,1,TOP,381795,200962,1,1,34,2009,381619,201268,11,1,YEW,neighbour_SG,353.0042492662093
U066,26,2001,21,1,COLLIERSWOOD,382931,200706,2,1,27,2002,382931,200706,21,1,COLLIERSWOOD,same_SG,0
U067,26,2001,12,1,TOP,381795,200962,2,1,27,2002,381795,200962,12,1,TOP,same_SG,0
U067,27,2002,12,1,TOP,381795,200962,4,1,28,2003,381795,200962,12,1,TOP,same_SG,0
U068,26,2001,12,1,TOP,381795,200962,2,1,27,2002,381795,200962,12,1,TOP,same_SG,0
U068,27,2002,12,1,TOP,381795,200962,4,1,28,2003,381795,200962,12,1,TOP,same_SG,0
U068,30,2005,11,1,TAXUS,381737,201220,1,1,31,2006,381619,201268,11,1,YEW,same_SG,127.38916751435343
U068,31,2006,11,1,YEW,381619,201268,1,1,32,2007,381619,201268,11,1,YEW,same_SG,0
U069,26,2001,12,1,TOP,381795,200962,2,1,27,2002,381795,200962,12,1,TOP,same_SG,0
U069,27,2002,12,1,TOP,381795,200962,1,1,28,2003,381795,200962,12,1,TOP,same_SG,0
U069,31,2006,10,1,SEPTICTANK,381357,201285,1,1,32,2007,381737,201220,11,1,TAXUS,neighbour_SG,385.5191305240247
U069,32,2007,11,1,TAXUS,381737,201220,1,1,33,2008,381619,201268,11,1,YEW,same_SG,127.38916751435343
U070,26,2001,4,1,JUNCTION,380841,200432,2,1,27,2002,381109,200408,4,1,THISTLEWOODBANK,same_SG,269.0724809414742
U070,27,2002,4,1,THISTLEWOODBANK,381109,200408,1,1,28,2003,380841,200432,4,1,JUNCTION,same_SG,269.0724809414742
U070,28,2003,4,1,JUNCTION,380841,200432,1,1,29,2004,381109,200408,4,1,THISTLEWOODBANK,same_SG,269.0724809414742
U070,29,2004,4,1,THISTLEWOODBANK,381109,200408,1,1,30,2005,380841,200432,4,1,JUNCTION,same_SG,269.0724809414742
U076,26,2001,17,1,OLDOAK,382624,201274,1,2,27,2002,382624,201274,17,1,OLDOAK,same_SG,0
U076,27,2002,17,1,OLDOAK,382624,201274,1,2,28,2003,382624,201274,17,1,OLDOAK,same_SG,0
V007,15,1990,1,1,WEST,380190,201400,2,1,16,1991,380190,201400,1,1,WEST,same_SG,0
V009,15,1990,4,1,ARTHURS,380534,200550,2,1,16,1991,380534,200550,4,1,ARTHURS,same_SG,0
V010,15,1990,4,1,ARTHURS,380534,200550,3,1,16,1991,380534,200550,4,1,ARTHURS,same_SG,0
V010,16,1991,4,1,ARTHURS,380534,200550,2,1,17,1992,381931,201706,8,1,HONEYWELL,nonneighbour_SG,1813.269147148321
V013,15,1990,1,1,WEST,380190,201400,1,1,16,1991,380190,201400,1,1,WEST,same_SG,0
V016,15,1990,4,1,ARTHURS,380534,200550,3,1,16,1991,380534,200550,4,1,ARTHURS,same_SG,0
V016,16,1991,4,1,ARTHURS,380534,200550,3,1,17,1992,380534,200550,4,1,ARTHURS,same_SG,0
V019,15,1990,1,1,WEST,380190,201400,2,1,16,1991,380190,201400,1,1,WEST,same_SG,0
V019,16,1991,1,1,WEST,380190,201400,4,1,17,1992,380190,201400,1,1,WEST,same_SG,0
V019,17,1992,1,1,WEST,380190,201400,1,1,18,1993,380190,201400,1,1,WEST,same_SG,0
V019,18,1993,1,1,WEST,380190,201400,3,1,19,1994,380190,201400,1,1,WEST,same_SG,0
V021,15,1990,1,1,WEST,380190,201400,2,1,16,1991,380190,201400,1,1,WEST,same_SG,0
V021,16,1991,1,1,WEST,380190,201400,2,1,17,1992,380190,201400,1,1,WEST,same_SG,0
V021,17,1992,1,1,WEST,380190,201400,2,1,18,1993,380279,201409,1,1,CORRAL,same_SG,89.45389874119518
V026,15,1990,4,1,ARTHURS,380534,200550,2,1,16,1991,380534,200550,4,1,ARTHURS,same_SG,0
V034,15,1990,11,1,TAXUS,381737,201220,2,1,16,1991,381737,201220,11,1,TAXUS,same_SG,0
V034,16,1991,11,1,TAXUS,381737,201220,3,1,17,1992,381737,201220,11,1,TAXUS,same_SG,0
V035,15,1990,16,1,WOODRUSH,382713,200607,3,1,16,1991,382786,200771,16,1,FORK,same_SG,179.51323071016242
V035,16,1991,16,1,FORK,382786,200771,2,1,17,1992,382713,200607,16,1,WOODRUSH,same_SG,179.51323071016242
V035,17,1992,16,1,WOODRUSH,382713,200607,1,1,18,1993,382713,200607,16,1,WOODRUSH,same_SG,0
V035,22,1997,16,1,FORK,382786,200771,1,1,23,1998,382713,200607,16,1,WOODRUSH,same_SG,179.51323071016242
V036,15,1990,16,1,WOODRUSH,382713,200607,2,1,16,1991,382786,200771,16,1,FORK,same_SG,179.51323071016242
V036,16,1991,16,1,FORK,382786,200771,3,1,17,1992,382713,200607,16,1,WOODRUSH,same_SG,179.51323071016242
V036,17,1992,16,1,WOODRUSH,382713,200607,3,1,18,1993,382713,200607,16,1,WOODRUSH,same_SG,0
V036,18,1993,16,1,WOODRUSH,382713,200607,1,1,19,1994,382627,200053,999,2,HOGARTHS,peripheral,560.6353538620268
V037,15,1990,16,1,PEGLARS,382355,200596,3,1,16,1991,382355,200596,16,1,PEGLARS,same_SG,0
V038,15,1990,9,1,LAURELS,381180,201357,2,1,16,1991,381180,201357,9,1,LAURELS,same_SG,0
V038,16,1991,9,1,LAURELS,381180,201357,1,1,17,1992,381022,201589,6,1,CEDAR,neighbour_SG,280.6920020235703
V038,17,1992,6,1,CEDAR,381022,201589,1,1,18,1993,380856,201662,6,1,RABBIT,same_SG,181.34221791960084
V038,18,1993,6,1,RABBIT,380856,201662,2,1,19,1994,381180,201357,9,1,LAURELS,neighbour_SG,444.9730328907585
V038,19,1994,9,1,LAURELS,381180,201357,1,1,20,1995,380856,201662,6,1,RABBIT,neighbour_SG,444.9730328907585
V038,20,1995,6,1,RABBIT,380856,201662,1,1,21,1996,381022,201589,6,1,CEDAR,same_SG,181.34221791960084
V038,21,1996,6,1,CEDAR,381022,201589,1,1,22,1997,380856,201662,6,1,RABBIT,same_SG,181.34221791960084
V038,22,1997,6,1,RABBIT,380856,201662,1,1,23,1998,381016,201635,6,1,FOX,same_SG,162.2621335986927
V038,23,1998,6,1,FOX,381016,201635,1,1,24,1999,381016,201635,6,1,FOX,same_SG,0
V039,15,1990,9,1,LAURELS,381180,201357,2,1,16,1991,381180,201357,9,1,LAURELS,same_SG,0
V039,16,1991,9,1,LAURELS,381180,201357,1,1,17,1992,381022,201589,6,1,CEDAR,neighbour_SG,280.6920020235703
V040,15,1990,12,1,TOP,381795,200962,3,1,16,1991,381795,200962,12,1,TOP,same_SG,0
V040,16,1991,12,1,TOP,381795,200962,4,1,17,1992,381795,200962,12,1,TOP,same_SG,0
V040,17,1992,12,1,TOP,381795,200962,2,1,18,1993,382464,200922,15,1,KENNEL,neighbour_SG,670.1947478158867
V040,18,1993,15,1,KENNEL,382464,200922,2,1,19,1994,382464,200922,15,1,KENNEL,same_SG,0
V040,19,1994,15,1,KENNEL,382464,200922,1,1,20,1995,381795,200962,12,1,TOP,neighbour_SG,670.1947478158867
V040,20,1995,12,1,TOP,381795,200962,1,1,21,1996,382464,200922,15,1,KENNEL,neighbour_SG,670.1947478158867
V040,21,1996,15,1,KENNEL,382464,200922,1,1,22,1997,382464,200922,15,1,KENNEL,same_SG,0
V041,15,1990,9,1,LAURELS,381180,201357,2,1,16,1991,381180,201357,9,1,LAURELS,same_SG,0
V041,16,1991,9,1,LAURELS,381180,201357,2,1,17,1992,381180,201357,9,1,LAURELS,same_SG,0
V041,17,1992,9,1,LAURELS,381180,201357,2,1,18,1993,381180,201357,9,1,LAURELS,same_SG,0
V041,18,1993,9,1,LAURELS,381180,201357,1,1,19,1994,381180,201357,9,1,LAURELS,same_SG,0
V041,19,1994,9,1,LAURELS,381180,201357,3,1,20,1995,381357,201285,10,1,SEPTICTANK,neighbour_SG,191.08375127153016
V041,20,1995,10,1,SEPTICTANK,381357,201285,1,1,21,1996,381357,201285,10,1,SEPTICTANK,same_SG,0
