transition_id,tattoo,entry_group,origin_year,next_year,origin_SG,dest_SG,observed_category,observed_distance_m,sigma_test,exp_same_SG,exp_neighbour_SG,exp_nonneighbour_SG,exp_peripheral,expected_prob_observed
2996,T047,1,1998,1999,21,21,same_SG,0,60,0.8311955952336006,0.16866770068207296,1.3670408432643537e-4,0,0.8311955952336006
2996,T047,1,1998,1999,21,21,same_SG,0,100,0.6611605049306535,0.331596333386678,0.0072431616826684865,0,0.6611605049306535
2996,T047,1,1998,1999,21,21,same_SG,0,150,0.5416199895349346,0.41768472735356005,0.03811392255576304,0.0025813605557423996,0.5416199895349346
2997,T047,1,1999,2000,21,21,same_SG,0,60,0.8311955952336006,0.16866770068207296,1.3670408432643537e-4,0,0.8311955952336006
2997,T047,1,1999,2000,21,21,same_SG,0,100,0.6611605049306535,0.331596333386678,0.0072431616826684865,0,0.6611605049306535
2997,T047,1,1999,2000,21,21,same_SG,0,150,0.5416199895349346,0.41768472735356005,0.03811392255576304,0.0025813605557423996,0.5416199895349346
2998,T047,1,2000,2001,21,21,same_SG,0,60,0.8311955952336006,0.16866770068207296,1.3670408432643537e-4,0,0.8311955952336006
2998,T047,1,2000,2001,21,21,same_SG,0,100,0.6611605049306535,0.331596333386678,0.0072431616826684865,0,0.6611605049306535
2998,T047,1,2000,2001,21,21,same_SG,0,150,0.5416199895349346,0.41768472735356005,0.03811392255576304,0.0025813605557423996,0.5416199895349346
2999,T047,1,2001,2002,21,21,same_SG,0,60,0.8311955952336006,0.16866770068207296,1.3670408432643537e-4,0,0.8311955952336006
2999,T047,1,2001,2002,21,21,same_SG,0,100,0.6611605049306535,0.331596333386678,0.0072431616826684865,0,0.6611605049306535
2999,T047,1,2001,2002,21,21,same_SG,0,150,0.5416199895349346,0.41768472735356005,0.03811392255576304,0.0025813605557423996,0.5416199895349346
3000,T047,1,2002,2003,21,21,same_SG,0,60,0.8311955952336006,0.16866770068207296,1.3670408432643537e-4,0,0.8311955952336006
3000,T047,1,2002,2003,21,21,same_SG,0,100,0.6611605049306535,0.331596333386678,0.0072431616826684865,0,0.6611605049306535
3000,T047,1,2002,2003,21,21,same_SG,0,150,0.5416199895349346,0.41768472735356005,0.03811392255576304,0.0025813605557423996,0.5416199895349346
3001,T048,1,1992,1993,22,22,same_SG,0,60,0.9925538310703836,0.007063134242659185,0,3.830346869572473e-4,0.9925538310703836
3001,T048,1,1992,1993,22,22,same_SG,0,100,0.8816009101536335,0.090585029118672,8.519980442327733e-4,0.026962062683461824,0.8816009101536335
3001,T048,1,1992,1993,22,22,same_SG,0,150,0.668753163883374,0.20239479136112037,0.01641853541913909,0.1124335093363665,0.668753163883374
3002,T048,1,1993,1994,22,22,same_SG,0,60,0.9925538310703836,0.007063134242659185,0,3.830346869572473e-4,0.9925538310703836
3002,T048,1,1993,1994,22,22,same_SG,0,100,0.8816009101536335,0.090585029118672,8.519980442327733e-4,0.026962062683461824,0.8816009101536335
3002,T048,1,1993,1994,22,22,same_SG,0,150,0.668753163883374,0.20239479136112037,0.01641853541913909,0.1124335093363665,0.668753163883374
3003,T048,1,1994,1995,22,22,same_SG,0,60,0.9925538310703836,0.007063134242659185,0,3.830346869572473e-4,0.9925538310703836
3003,T048,1,1994,1995,22,22,same_SG,0,100,0.8816009101536335,0.090585029118672,8.519980442327733e-4,0.026962062683461824,0.8816009101536335
3003,T048,1,1994,1995,22,22,same_SG,0,150,0.668753163883374,0.20239479136112037,0.01641853541913909,0.1124335093363665,0.668753163883374
3004,T048,1,1995,1996,22,22,same_SG,0,60,0.9925538310703836,0.007063134242659185,0,3.830346869572473e-4,0.9925538310703836
3004,T048,1,1995,1996,22,22,same_SG,0,100,0.8816009101536335,0.090585029118672,8.519980442327733e-4,0.026962062683461824,0.8816009101536335
3004,T048,1,1995,1996,22,22,same_SG,0,150,0.668753163883374,0.20239479136112037,0.01641853541913909,0.1124335093363665,0.668753163883374
3005,T048,1,1996,1997,22,22,same_SG,0,60,0.9925538310703836,0.007063134242659185,0,3.830346869572473e-4,0.9925538310703836
3005,T048,1,1996,1997,22,22,same_SG,0,100,0.8816009101536335,0.090585029118672,8.519980442327733e-4,0.026962062683461824,0.8816009101536335
3005,T048,1,1996,1997,22,22,same_SG,0,150,0.668753163883374,0.20239479136112037,0.01641853541913909,0.1124335093363665,0.668753163883374
3006,T048,1,1997,1998,22,22,same_SG,0,60,0.9925538310703836,0.007063134242659185,0,3.830346869572473e-4,0.9925538310703836
3006,T048,1,1997,1998,22,22,same_SG,0,100,0.8816009101536335,0.090585029118672,8.519980442327733e-4,0.026962062683461824,0.8816009101536335
3006,T048,1,1997,1998,22,22,same_SG,0,150,0.668753163883374,0.20239479136112037,0.01641853541913909,0.1124335093363665,0.668753163883374
3007,T050,1,1992,1993,17,17,same_SG,251.127457678367,60,0.9839684115908193,0.008794991787660883,0,0.007236596621519835,0.9839684115908193
3007,T050,1,1992,1993,17,17,same_SG,251.127457678367,100,0.8427987088625168,0.09747168636032134,5.274392860310666e-5,0.059676860848558784,0.8427987088625168
3007,T050,1,1992,1993,17,17,same_SG,251.127457678367,150,0.6299940685761942,0.23609533437574234,0.0041671321167490545,0.12974346493131447,0.6299940685761942
3008,T050,1,1993,1994,17,17,same_SG,0,60,0.9430893885516919,0.056910611448308016,0,0,0.9430893885516919
3008,T050,1,1993,1994,17,17,same_SG,0,100,0.8025223342342066,0.19745569674964683,0,2.1969016146470055e-5,0.8025223342342066
3008,T050,1,1993,1994,17,17,same_SG,0,150,0.6172854710230194,0.37788432936005667,0.001551349882788731,0.003278849734135104,0.6172854710230194
3009,T050,1,1994,1995,17,17,same_SG,0,60,0.9430893885516919,0.056910611448308016,0,0,0.9430893885516919
3009,T050,1,1994,1995,17,17,same_SG,0,100,0.8025223342342066,0.19745569674964683,0,2.1969016146470055e-5,0.8025223342342066
3009,T050,1,1994,1995,17,17,same_SG,0,150,0.6172854710230194,0.37788432936005667,0.001551349882788731,0.003278849734135104,0.6172854710230194
3010,T050,1,1995,1996,17,15,neighbour_SG,351.93181157718607,60,0.9430893885516919,0.056910611448308016,0,0,0.056910611448308016
3010,T050,1,1995,1996,17,15,neighbour_SG,351.93181157718607,100,0.8025223342342066,0.19745569674964683,0,2.1969016146470055e-5,0.19745569674964683
3010,T050,1,1995,1996,17,15,neighbour_SG,351.93181157718607,150,0.6172854710230194,0.37788432936005667,0.001551349882788731,0.003278849734135104,0.37788432936005667
3011,T050,1,1996,1997,15,15,same_SG,57.271284253105414,60,0.9996881847969269,3.1181520307311714e-4,0,0,0.9996881847969269
3011,T050,1,1996,1997,15,15,same_SG,57.271284253105414,100,0.9735662102613966,0.026433789738603407,0,0,0.9735662102613966
3011,T050,1,1996,1997,15,15,same_SG,57.271284253105414,150,0.8561718300430315,0.1428368103268731,5.975366867614786e-4,3.938229433339295e-4,0.8561718300430315
3012,T050,1,1997,1998,15,15,same_SG,0,60,0.9998729303903097,1.270696096903149e-4,0,0,0.9998729303903097
3012,T050,1,1997,1998,15,15,same_SG,0,100,0.9717195050992963,0.028280494900703786,0,0,0.9717195050992963
3012,T050,1,1997,1998,15,15,same_SG,0,150,0.841621260751604,0.15657934242626662,0.0012583048273647418,5.410919947646579e-4,0.841621260751604
3013,T050,1,1998,1999,15,15,same_SG,0,60,0.9998729303903097,1.270696096903149e-4,0,0,0.9998729303903097
3013,T050,1,1998,1999,15,15,same_SG,0,100,0.9717195050992963,0.028280494900703786,0,0,0.9717195050992963
3013,T050,1,1998,1999,15,15,same_SG,0,150,0.841621260751604,0.15657934242626662,0.0012583048273647418,5.410919947646579e-4,0.841621260751604
3014,T050,1,1999,2000,15,15,same_SG,0,60,0.9998729303903097,1.270696096903149e-4,0,0,0.9998729303903097
3014,T050,1,1999,2000,15,15,same_SG,0,100,0.9717195050992963,0.028280494900703786,0,0,0.9717195050992963
3014,T050,1,1999,2000,15,15,same_SG,0,150,0.841621260751604,0.15657934242626662,0.0012583048273647418,5.410919947646579e-4,0.841621260751604
3015,T050,1,2000,2001,15,15,same_SG,0,60,0.9998729303903097,1.270696096903149e-4,0,0,0.9998729303903097
3015,T050,1,2000,2001,15,15,same_SG,0,100,0.9717195050992963,0.028280494900703786,0,0,0.9717195050992963
3015,T050,1,2000,2001,15,15,same_SG,0,150,0.841621260751604,0.15657934242626662,0.0012583048273647418,5.410919947646579e-4,0.841621260751604
3016,T051,1,1992,1993,18,18,same_SG,0,60,0.6729565485555616,0.32704345144443836,0,0,0.6729565485555616
3016,T051,1,1992,1993,18,18,same_SG,0,100,0.6310869561364685,0.3667172710269528,2.0342350180008864e-4,0.0019923493347786185,0.6310869561364685
3016,T051,1,1992,1993,18,18,same_SG,0,150,0.5714522862811067,0.3849805425841699,0.014304277180092683,0.02926289395463078,0.5714522862811067
3017,T051,1,1993,1994,18,18,same_SG,0,60,0.6729565485555616,0.32704345144443836,0,0,0.6729565485555616
3017,T051,1,1993,1994,18,18,same_SG,0,100,0.6310869561364685,0.3667172710269528,2.0342350180008864e-4,0.0019923493347786185,0.6310869561364685
3017,T051,1,1993,1994,18,18,same_SG,0,150,0.5714522862811067,0.3849805425841699,0.014304277180092683,0.02926289395463078,0.5714522862811067
3018,T051,1,1994,1995,18,18,same_SG,0,60,0.6729565485555616,0.32704345144443836,0,0,0.6729565485555616
3018,T051,1,1994,1995,18,18,same_SG,0,100,0.6310869561364685,0.3667172710269528,2.0342350180008864e-4,0.0019923493347786185,0.6310869561364685
3018,T051,1,1994,1995,18,18,same_SG,0,150,0.5714522862811067,0.3849805425841699,0.014304277180092683,0.02926289395463078,0.5714522862811067
3019,T051,1,1995,1996,18,18,same_SG,0,60,0.6729565485555616,0.32704345144443836,0,0,0.6729565485555616
3019,T051,1,1995,1996,18,18,same_SG,0,100,0.6310869561364685,0.3667172710269528,2.0342350180008864e-4,0.0019923493347786185,0.6310869561364685
3019,T051,1,1995,1996,18,18,same_SG,0,150,0.5714522862811067,0.3849805425841699,0.014304277180092683,0.02926289395463078,0.5714522862811067
3020,T073,1,1996,1997,16,999,peripheral,1445.3113851347052,60,0.7793962627126306,0.19735268687795196,0,0.023251050409417506,0.023251050409417506
3020,T073,1,1996,1997,16,999,peripheral,1445.3113851347052,100,0.6126669130832126,0.2632442980056005,0.0017303904613869786,0.12235839844979991,0.12235839844979991
3020,T073,1,1996,1997,16,999,peripheral,1445.3113851347052,150,0.4586479592803301,0.2862370279228103,0.024610918886883028,0.2305040939099765,0.2305040939099765
3021,T073,1,1998,1999,18,18,same_SG,206.6204249342257,60,0.9406110968830258,0.05938890311697424,0,0,0.9406110968830258
3021,T073,1,1998,1999,18,18,same_SG,206.6204249342257,100,0.7918638402367146,0.20229898899223556,0,0.005837170771049856,0.7918638402367146
3021,T073,1,1998,1999,18,18,same_SG,206.6204249342257,150,0.6384540686545247,0.31108965996335014,0.0024973718275564266,0.047958899554568744,0.6384540686545247
3022,T077,1,1992,1993,4,4,same_SG,0,60,1,0,0,0,1
3022,T077,1,1992,1993,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3022,T077,1,1992,1993,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3023,T077,1,1993,1994,4,4,same_SG,0,60,1,0,0,0,1
3023,T077,1,1993,1994,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3023,T077,1,1993,1994,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3024,T077,1,1994,1995,4,4,same_SG,0,60,1,0,0,0,1
3024,T077,1,1994,1995,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3024,T077,1,1994,1995,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3025,T077,1,1995,1996,4,4,same_SG,168.24089871371942,60,1,0,0,0,1
3025,T077,1,1995,1996,4,4,same_SG,168.24089871371942,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3025,T077,1,1995,1996,4,4,same_SG,168.24089871371942,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3026,T078,1,1992,1993,4,4,same_SG,0,60,1,0,0,0,1
3026,T078,1,1992,1993,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3026,T078,1,1992,1993,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3027,T080,1,1992,1993,4,4,same_SG,0,60,1,0,0,0,1
3027,T080,1,1992,1993,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3027,T080,1,1992,1993,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3028,T080,1,1993,1994,4,4,same_SG,0,60,1,0,0,0,1
3028,T080,1,1993,1994,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3028,T080,1,1993,1994,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3029,T080,1,1994,1995,4,4,same_SG,0,60,1,0,0,0,1
3029,T080,1,1994,1995,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3029,T080,1,1994,1995,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3030,T081,1,1992,1993,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3030,T081,1,1992,1993,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3030,T081,1,1992,1993,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3031,T081,1,1993,1994,2,6,neighbour_SG,439.5463570546342,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.19484167311297104
3031,T081,1,1993,1994,2,6,neighbour_SG,439.5463570546342,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.2563901641236672
3031,T081,1,1993,1994,2,6,neighbour_SG,439.5463570546342,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.3412189777105271
3032,T081,1,1994,1995,6,6,same_SG,0,60,0.9962046765922629,0.0029689253365146988,0,8.263980712225528e-4,0.9962046765922629
3032,T081,1,1994,1995,6,6,same_SG,0,100,0.9095660405667317,0.07086764570379445,0,0.019566313729473813,0.9095660405667317
3032,T081,1,1994,1995,6,6,same_SG,0,150,0.7036829467467083,0.22738534636453067,0.002038730553022241,0.06689297633573878,0.7036829467467083
3033,T081,1,1995,1996,6,6,same_SG,0,60,0.9962046765922629,0.0029689253365146988,0,8.263980712225528e-4,0.9962046765922629
3033,T081,1,1995,1996,6,6,same_SG,0,100,0.9095660405667317,0.07086764570379445,0,0.019566313729473813,0.9095660405667317
3033,T081,1,1995,1996,6,6,same_SG,0,150,0.7036829467467083,0.22738534636453067,0.002038730553022241,0.06689297633573878,0.7036829467467083
3034,T082,1,1992,1993,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3034,T082,1,1992,1993,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3034,T082,1,1992,1993,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3035,T082,1,1993,1994,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3035,T082,1,1993,1994,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3035,T082,1,1993,1994,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3036,T082,1,1994,1995,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3036,T082,1,1994,1995,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3036,T082,1,1994,1995,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3037,T082,1,1995,1996,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3037,T082,1,1995,1996,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3037,T082,1,1995,1996,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3038,T083,1,1992,1993,2,2,same_SG,185.17289218457435,60,0.8761075033407697,0.12338420595384249,3.3099710943504146e-4,1.772935959528214e-4,0.8761075033407697
3038,T083,1,1992,1993,2,2,same_SG,185.17289218457435,100,0.657131039187764,0.3180693743832574,0.011119601163194237,0.013679985265784258,0.657131039187764
3038,T083,1,1992,1993,2,2,same_SG,185.17289218457435,150,0.4314294641018157,0.47070273477586416,0.03638867630154061,0.06147912482077955,0.4314294641018157
3039,T083,1,1993,1994,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3039,T083,1,1993,1994,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3039,T083,1,1993,1994,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3040,T083,1,1994,1995,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3040,T083,1,1994,1995,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3040,T083,1,1994,1995,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3041,T084,1,1992,1993,4,4,same_SG,0,60,1,0,0,0,1
3041,T084,1,1992,1993,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3041,T084,1,1992,1993,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3042,T084,1,1993,1994,4,4,same_SG,0,60,1,0,0,0,1
3042,T084,1,1993,1994,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3042,T084,1,1993,1994,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3043,T084,1,1994,1995,4,4,same_SG,0,60,1,0,0,0,1
3043,T084,1,1994,1995,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
3043,T084,1,1994,1995,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
3044,T085,1,1992,1993,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3044,T085,1,1992,1993,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3044,T085,1,1992,1993,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3045,T085,1,1993,1994,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3045,T085,1,1993,1994,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3045,T085,1,1993,1994,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3046,T085,1,1994,1995,2,2,same_SG,185.17289218457435,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3046,T085,1,1994,1995,2,2,same_SG,185.17289218457435,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3046,T085,1,1994,1995,2,2,same_SG,185.17289218457435,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3047,T086,1,1992,1993,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3047,T086,1,1992,1993,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3047,T086,1,1992,1993,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3048,T086,1,1993,1994,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3048,T086,1,1993,1994,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3048,T086,1,1993,1994,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3049,T086,1,1994,1995,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3049,T086,1,1994,1995,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3049,T086,1,1994,1995,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3050,T087,1,1992,1993,5,4,neighbour_SG,507.68494167150556,60,0.4352703034305346,0,0,0.5647296965694654,0
3050,T087,1,1992,1993,5,4,neighbour_SG,507.68494167150556,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.0047028269406942545
3050,T087,1,1992,1993,5,4,neighbour_SG,507.68494167150556,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.038857806197829414
3051,T087,1,1993,1994,4,5,neighbour_SG,507.68494167150556,60,1,0,0,0,0
3051,T087,1,1993,1994,4,5,neighbour_SG,507.68494167150556,100,0.9858547035923493,0.009468926064898547,0,0.004676370342752263,0.009468926064898547
3051,T087,1,1993,1994,4,5,neighbour_SG,507.68494167150556,150,0.8855687917736624,0.07060199425019442,4.5349676245980995e-5,0.04378386429989709,0.07060199425019442
3052,T087,1,1994,1995,5,5,same_SG,0,60,0.4352703034305346,0,0,0.5647296965694654,0.4352703034305346
3052,T087,1,1994,1995,5,5,same_SG,0,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.2930534559644393
3052,T087,1,1994,1995,5,5,same_SG,0,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.19838751257475404
3053,T087,1,1995,1996,5,5,same_SG,0,60,0.4352703034305346,0,0,0.5647296965694654,0.4352703034305346
3053,T087,1,1995,1996,5,5,same_SG,0,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.2930534559644393
3053,T087,1,1995,1996,5,5,same_SG,0,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.19838751257475404
3054,T088,1,1992,1993,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
3054,T088,1,1992,1993,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
3054,T088,1,1992,1993,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
3055,T089,1,1992,1993,1,1,same_SG,89.45389874119518,60,0.6757198462807235,0.18546452974839342,0,0.13881562397088312,0.6757198462807235
3055,T089,1,1992,1993,1,1,same_SG,89.45389874119518,100,0.57256149666455,0.1840806931069558,2.5068617187004016e-5,0.2433327416113071,0.57256149666455
3055,T089,1,1992,1993,1,1,same_SG,89.45389874119518,150,0.512129053004815,0.17431207506356863,0.0019732861930894484,0.3115855857385269,0.512129053004815
3056,T089,1,1995,1996,1,1,same_SG,89.45389874119518,60,0.6757198462807235,0.18546452974839342,0,0.13881562397088312,0.6757198462807235
3056,T089,1,1995,1996,1,1,same_SG,89.45389874119518,100,0.57256149666455,0.1840806931069558,2.5068617187004016e-5,0.2433327416113071,0.57256149666455
3056,T089,1,1995,1996,1,1,same_SG,89.45389874119518,150,0.512129053004815,0.17431207506356863,0.0019732861930894484,0.3115855857385269,0.512129053004815
3057,T090,1,1992,1993,1,1,same_SG,0,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.9171470591522483
3057,T090,1,1992,1993,1,1,same_SG,0,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.7722567603880148
3057,T090,1,1992,1993,1,1,same_SG,0,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.650533074161767
3058,T093,1,1992,1993,13,13,same_SG,0,60,0.7138082841603705,0.28619171583962955,0,0,0.7138082841603705
3058,T093,1,1992,1993,13,13,same_SG,0,100,0.513739957328463,0.47953198227889976,0.0067280603926372536,0,0.513739957328463
3058,T093,1,1992,1993,13,13,same_SG,0,150,0.3484232824390412,0.6107037272054525,0.0408530374573089,1.995289819735364e-5,0.3484232824390412
3059,T093,1,1993,1994,13,13,same_SG,0,60,0.7138082841603705,0.28619171583962955,0,0,0.7138082841603705
3059,T093,1,1993,1994,13,13,same_SG,0,100,0.513739957328463,0.47953198227889976,0.0067280603926372536,0,0.513739957328463
3059,T093,1,1993,1994,13,13,same_SG,0,150,0.3484232824390412,0.6107037272054525,0.0408530374573089,1.995289819735364e-5,0.3484232824390412
3060,T094,1,1992,1993,22,22,same_SG,0,60,0.9925538310703836,0.007063134242659185,0,3.830346869572473e-4,0.9925538310703836
3060,T094,1,1992,1993,22,22,same_SG,0,100,0.8816009101536335,0.090585029118672,8.519980442327733e-4,0.026962062683461824,0.8816009101536335
3060,T094,1,1992,1993,22,22,same_SG,0,150,0.668753163883374,0.20239479136112037,0.01641853541913909,0.1124335093363665,0.668753163883374
3061,T102,1,1992,1993,5,999,peripheral,205.50669088864237,60,0.4352703034305346,0,0,0.5647296965694654,0.5647296965694654
3061,T102,1,1992,1993,5,999,peripheral,205.50669088864237,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.7022437170948663
3061,T102,1,1992,1993,5,999,peripheral,205.50669088864237,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.7627546812274166
3062,T102,1,1996,1997,5,5,same_SG,0,60,0.4352703034305346,0,0,0.5647296965694654,0.4352703034305346
3062,T102,1,1996,1997,5,5,same_SG,0,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.2930534559644393
3062,T102,1,1996,1997,5,5,same_SG,0,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.19838751257475404
3063,T102,1,1999,2000,5,5,same_SG,0,60,0.4352703034305346,0,0,0.5647296965694654,0.4352703034305346
3063,T102,1,1999,2000,5,5,same_SG,0,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.2930534559644393
3063,T102,1,1999,2000,5,5,same_SG,0,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.19838751257475404
3064,T106,1,1992,1993,16,16,same_SG,0,60,0.8949406422003066,0.10505935779969332,0,0,0.8949406422003066
